460 300
0 58 1
0 13 1
0 237 1
0 397 1
0 208 1
0 299 1
0 92 1
0 152 1
0 400 1
0 308 1
0 138 1
0 187 1
0 213 1
0 267 1
0 269 1
0 142 1
0 158 1
0 210 1
0 25 1
0 230 1
0 66 1
24 459 1
310 459 1
382 459 1
254 459 1
95 459 1
216 459 1
301 459 1
336 459 1
64 459 1
48 459 1
79 459 1
200 459 1
400 459 1
207 459 1
269 459 1
47 459 1
321 459 1
249 459 1
1 459 1
204 459 1
116 459 1
89 147 15
406 454 17
414 94 43
118 131 48
447 25 70
162 99 97
45 175 67
70 305 51
91 350 12
102 263 35
211 281 99
2 80 38
153 388 15
181 328 43
103 56 79
57 375 72
409 83 90
168 135 79
141 459 22
381 322 45
256 91 100
369 265 18
335 436 59
375 448 74
259 415 3
449 254 33
301 427 18
459 104 47
225 10 19
387 248 12
207 46 77
223 114 24
377 87 8
128 56 69
308 208 70
383 417 94
137 249 45
23 110 2
359 135 74
416 221 27
323 300 54
382 361 63
130 7 7
256 450 53
125 420 54
146 262 64
28 313 55
206 342 13
307 14 49
281 449 100
16 371 97
298 180 94
17 168 58
412 451 10
113 332 69
154 77 84
365 440 63
58 120 71
68 182 35
102 52 50
284 27 95
350 455 93
263 286 3
172 250 16
5 434 25
373 195 50
75 396 44
56 280 29
180 349 88
258 126 78
31 192 34
297 11 56
238 15 49
167 395 56
145 177 16
183 364 7
221 371 58
440 114 54
171 416 24
213 140 91
96 400 24
200 347 29
155 17 82
301 119 25
50 290 25
337 180 46
242 26 23
261 352 90
226 93 61
443 448 90
380 54 4
15 37 75
166 181 40
259 139 5
211 3 18
209 389 91
74 260 36
144 355 3
32 333 99
54 118 61
391 325 37
134 81 38
293 296 74
365 211 29
267 296 84
91 142 50
148 118 53
73 126 38
52 20 82
448 386 23
100 213 91
68 404 75
321 376 11
144 370 37
171 389 1
203 166 61
29 262 12
273 31 92
301 198 77
84 248 11
336 26 9
343 334 23
182 362 41
82 98 100
359 268 76
308 315 66
457 91 32
437 217 89
432 2 2
95 89 44
445 245 69
141 24 27
52 65 73
125 309 32
419 258 16
368 48 42
379 324 71
420 433 2
80 120 30
87 208 31
362 98 94
259 393 33
458 72 49
307 181 27
308 2 97
395 239 32
147 416 75
121 270 20
258 272 86
452 54 47
35 450 87
274 203 95
216 236 16
33 86 47
395 352 6
211 267 19
171 28 96
180 86 12
70 17 65
169 313 97
383 27 19
420 68 2
80 86 82
206 2 31
36 311 36
426 24 2
71 243 22
320 118 11
163 152 87
53 260 84
75 378 5
214 269 82
103 189 49
392 6 78
427 230 54
190 106 35
127 147 97
270 40 91
169 258 71
296 51 24
359 328 36
315 277 77
307 385 86
40 10 75
246 35 63
18 268 88
63 366 5
239 74 39
90 436 51
41 303 89
114 141 20
197 158 94
158 108 10
416 236 98
29 51 16
320 270 62
318 441 13
95 11 52
2 272 78
99 356 31
174 302 92
186 215 22
193 371 98
356 407 72
386 199 88
344 281 1
254 327 20
304 77 26
16 148 11
221 86 1
415 134 80
215 403 30
382 239 65
299 424 100
309 196 85
421 158 65
224 179 59
265 62 45
228 117 11
348 446 22
282 59 42
0 24 51
104 382 80
242 203 69
410 355 29
335 414 38
375 454 42
105 350 79
453 26 29
360 82 23
158 289 3
265 21 69
428 69 30
295 409 5
2 227 6
206 202 69
179 316 81
26 408 38
432 27 93
20 393 100
389 121 96
334 348 19
228 449 90
160 59 55
410 407 83
441 284 61
73 411 97
305 309 62
236 393 33
287 10 94
400 368 5
459 45 33
47 162 2
400 9 17
59 17 75
24 42 69
132 311 66
167 298 89
