380 300
0 187 1
0 374 1
0 200 1
0 280 1
0 179 1
0 376 1
0 287 1
0 88 1
0 330 1
0 338 1
0 335 1
0 33 1
0 253 1
0 18 1
0 240 1
0 270 1
0 245 1
0 302 1
0 261 1
203 379 1
313 379 1
88 379 1
296 379 1
256 379 1
93 379 1
53 379 1
301 379 1
138 379 1
167 379 1
174 379 1
186 379 1
188 379 1
171 379 1
180 379 1
150 379 1
124 379 1
315 379 1
177 379 1
143 15 83
233 93 27
119 133 75
175 176 48
262 70 40
171 180 88
192 46 25
276 224 75
124 93 26
158 295 39
46 37 39
199 186 67
226 223 29
83 87 61
86 337 96
202 14 83
359 203 29
112 245 81
6 43 60
299 203 61
170 337 6
213 155 63
223 361 23
370 20 97
126 243 65
108 366 41
117 139 6
352 250 97
319 238 23
68 265 66
307 297 84
252 122 83
286 28 11
51 217 87
223 347 67
335 95 83
31 102 62
182 327 38
255 65 40
335 234 36
165 277 66
177 101 79
80 319 99
45 124 8
206 48 49
203 324 27
265 272 15
173 39 78
69 35 45
242 82 58
0 116 95
27 37 47
338 23 96
251 185 57
359 202 45
122 6 1
325 4 35
257 79 3
283 293 49
314 292 79
109 24 25
116 9 58
225 143 7
305 322 13
16 336 38
244 251 50
278 261 52
280 7 98
36 245 96
17 296 13
316 187 62
98 351 74
242 34 26
11 326 74
337 269 40
344 78 71
13 227 59
101 76 38
198 118 13
95 46 27
250 276 97
19 0 92
335 72 43
191 224 79
44 118 10
59 14 97
60 229 12
156 334 10
196 75 68
12 199 14
94 138 3
33 336 43
283 278 82
0 55 77
105 162 91
192 31 79
338 311 95
124 166 94
337 230 8
232 91 23
24 375 22
301 141 91
378 371 95
104 25 40
160 346 73
34 181 55
325 327 9
120 29 18
243 287 76
180 62 67
180 183 48
65 187 28
184 156 76
133 83 35
64 123 20
304 120 83
303 266 26
23 352 85
105 150 97
204 214 26
4 64 46
204 316 12
361 172 84
50 247 92
107 261 67
300 290 90
259 346 10
249 21 30
41 158 57
124 322 41
47 132 57
112 177 67
9 40 52
290 70 84
290 206 31
328 40 83
236 185 39
237 275 90
17 75 85
259 72 9
289 352 17
361 316 75
21 352 53
97 94 4
221 56 51
295 356 99
189 125 52
134 365 97
231 235 71
136 305 89
114 6 79
32 296 81
105 42 72
23 332 33
286 273 21
159 262 100
81 283 37
200 110 14
305 76 14
72 69 8
152 159 42
317 63 27
300 284 33
210 57 27
350 338 57
161 29 59
328 44 60
153 142 98
33 86 19
134 109 26
342 316 20
142 87 40
355 226 86
62 238 19
178 64 11
216 284 74
114 196 8
323 219 87
333 144 2
110 375 34
283 188 63
139 347 33
232 76 85
199 237 53
371 291 76
238 348 57
83 238 63
114 177 61
47 149 20
46 116 75
62 289 20
100 45 15
344 295 58
35 113 63
29 133 70
314 122 52
239 196 71
314 234 42
304 305 59
140 135 53
148 227 78
348 133 74
368 333 49
82 48 57
349 356 49
42 313 3
287 70 65
20 356 27
182 66 47
208 147 89
370 180 67
66 296 38
14 65 71
167 249 79
275 162 3
228 277 20
179 42 89
14 292 14
184 180 69
271 87 20
258 127 34
7 135 82
25 323 5
26 218 92
248 379 52
364 158 77
164 83 38
217 92 95
339 243 51
85 246 54
90 371 39
275 48 93
363 285 96
367 81 78
13 189 6
288 53 1
218 267 8
229 213 75
245 227 76
219 145 5
25 221 41
214 228 34
331 338 27
12 354 88
308 31 17
370 82 60
21 0 71
67 190 94
183 192 53
121 211 20
271 284 20
25 189 79
103 196 30
213 44 60
76 223 53
191 366 97
286 8 12
25 268 83
351 182 72
24 330 88
337 305 91
35 309 64
