380 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 11 1
11 12 1
12 13 1
13 14 1
14 15 1
15 16 1
16 17 1
17 379 1
215 301 1
300 97 1
189 258 1
239 274 1
321 288 1
335 98 1
100 67 1
178 179 1
198 182 1
164 131 1
147 12 1
99 117 1
143 314 1
197 198 1
84 170 1
197 368 1
46 115 1
255 379 1
107 159 1
43 44 1
213 197 1
254 238 1
92 93 1
100 373 1
12 353 1
131 132 1
355 16 1
240 309 1
267 183 1
222 155 1
236 101 1
120 257 1
118 187 1
143 25 1
338 254 1
73 278 1
339 323 1
134 356 1
34 379 1
224 361 1
370 286 1
345 23 1
261 194 1
264 78 1
349 248 1
178 298 1
203 119 1
328 40 1
24 212 1
207 208 1
278 296 1
173 38 1
38 192 1
100 254 1
0 18 1
189 360 1
256 189 1
218 202 1
0 273 1
4 294 1
335 319 1
23 109 1
7 246 1
150 32 1
20 361 1
264 265 1
301 285 1
301 13 1
257 20 1
326 191 1
117 373 1
49 118 1
0 358 1
293 5 1
252 117 1
157 209 1
58 93 1
104 258 1
174 192 1
337 49 1
41 59 1
0 239 1
155 343 1
206 71 1
16 221 1
88 140 1
299 300 1
0 324 1
176 211 1
324 359 1
177 365 1
31 253 1
90 23 1
311 142 1
23 160 1
367 317 1
189 224 1
121 20 1
259 294 1
62 284 1
198 199 1
191 107 1
164 318 1
93 145 1
123 73 1
347 314 1
118 34 1
159 211 1
115 14 1
191 209 1
376 173 1
258 378 1
278 279 1
373 51 1
32 135 1
155 241 1
347 178 1
138 241 1
194 280 1
0 205 1
344 328 1
313 212 1
347 42 1
201 168 1
303 32 1
361 277 1
38 311 1
378 328 1
375 223 1
91 7 1
64 218 1
130 216 1
246 247 1
153 379 1
0 307 1
40 296 1
341 138 1
306 379 1
281 95 1
170 379 1
57 330 1
55 73 1
21 158 1
179 333 1
105 310 1
105 361 1
184 32 1
354 49 1
167 151 1
87 71 1
110 111 1
140 90 1
247 367 1
241 72 1
79 46 1
302 320 1
211 25 1
370 354 1
9 112 1
297 196 1
151 373 1
246 77 1
250 234 1
371 253 1
243 261 1
194 263 1
155 71 1
121 309 1
309 72 1
40 58 1
48 134 1
32 152 1
340 379 1
250 217 1
333 334 1
150 151 1
166 252 1
314 349 1
97 64 1
371 219 1
325 3 1
85 379 1
193 75 1
232 165 1
283 80 1
9 78 1
187 379 1
303 83 1
45 12 1
190 191 1
289 379 1
276 124 1
8 145 1
341 19 1
222 376 1
219 169 1
95 164 1
98 371 1
219 101 1
298 61 1
102 379 1
28 318 1
3 225 1
33 255 1
319 269 1
320 236 1
26 27 1
183 235 1
150 355 1
6 364 1
69 87 1
31 15 1
215 233 1
228 76 1
305 85 1
188 325 1
210 126 1
47 252 1
225 226 1
300 12 1
19 275 1
300 29 1
325 258 1
145 180 1
374 379 1
299 249 1
71 38 1
89 39 1
58 195 1
52 172 1
132 133 1
295 211 1
308 309 1
70 241 1
154 308 1
0 86 1
91 92 1
137 359 1
129 181 1
284 13 1
266 318 1
350 317 1
0 103 1
116 32 1
208 345 1
15 254 1
243 74 1
319 14 1
209 278 1
98 82 1
81 31 1
220 238 1
256 325 1
74 194 1
27 351 1
113 369 1
308 377 1
20 327 1
128 333 1
0 52 1
147 80 1
1 53 1
161 349 1
343 174 1
101 102 1
282 11 1
286 287 1
260 312 1
134 305 1
118 340 1
57 296 1
212 60 1
134 254 1
138 377 1
326 361 1
193 347 1
314 179 1
265 181 1
33 68 1
196 146 1
279 229 1
198 301 1
