420 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 11 1
11 12 1
12 13 1
13 14 1
14 15 1
15 16 1
16 17 1
17 18 1
18 419 1
372 229 1
381 130 1
198 419 1
293 240 1
60 403 1
318 391 1
77 330 1
30 337 1
85 356 1
210 67 1
24 187 1
280 281 1
8 207 1
22 185 1
75 94 1
252 419 1
0 289 1
96 223 1
5 78 1
405 136 1
275 114 1
325 110 1
177 286 1
4 365 1
68 393 1
415 326 1
123 52 1
197 162 1
211 140 1
124 215 1
75 40 1
134 171 1
411 376 1
56 39 1
9 298 1
156 301 1
253 344 1
116 369 1
151 242 1
354 157 1
147 112 1
213 250 1
49 320 1
310 257 1
380 129 1
0 55 1
11 84 1
387 100 1
96 295 1
148 59 1
390 211 1
150 205 1
324 419 1
65 48 1
79 368 1
330 205 1
74 291 1
229 14 1
249 268 1
72 419 1
20 75 1
110 273 1
26 369 1
341 36 1
195 250 1
149 366 1
188 81 1
274 401 1
396 419 1
19 272 1
117 82 1
37 326 1
384 259 1
143 162 1
323 306 1
347 78 1
0 181 1
241 170 1
7 368 1
299 264 1
248 177 1
377 162 1
303 106 1
393 304 1
56 255 1
169 170 1
307 92 1
15 88 1
286 359 1
215 234 1
332 117 1
395 144 1
137 408 1
60 25 1
150 277 1
132 187 1
231 376 1
12 121 1
0 361 1
375 412 1
400 401 1
193 86 1
51 142 1
257 96 1
121 248 1
351 136 1
102 265 1
97 62 1
322 89 1
342 419 1
386 207 1
148 131 1
29 318 1
276 43 1
26 243 1
261 406 1
233 90 1
160 125 1
205 8 1
161 288 1
0 109 1
165 40 1
163 362 1
28 371 1
380 399 1
100 155 1
413 288 1
317 246 1
153 136 1
240 7 1
384 367 1
168 259 1
19 290 1
159 358 1
85 374 1
273 112 1
202 167 1
0 145 1
24 25 1
3 40 1
219 148 1
46 191 1
92 273 1
241 134 1
372 301 1
100 281 1
124 395 1
399 22 1
4 131 1
0 199 1
284 87 1
105 340 1
0 73 1
348 385 1
264 175 1
269 162 1
388 101 1
144 419 1
276 277 1
336 265 1
254 111 1
12 391 1
0 163 1
0 397 1
0 217 1
211 158 1
266 375 1
251 108 1
344 57 1
343 164 1
120 85 1
56 237 1
304 71 1
363 202 1
308 255 1
359 216 1
49 122 1
325 56 1
295 296 1
336 121 1
369 154 1
19 182 1
303 214 1
200 111 1
116 243 1
0 379 1
270 419 1
204 241 1
206 315 1
215 36 1
30 121 1
225 28 1
223 332 1
259 314 1
95 24 1
202 401 1
55 362 1
62 225 1
117 172 1
389 12 1
333 64 1
226 47 1
109 380 1
55 92 1
37 398 1
210 193 1
248 375 1
272 417 1
122 195 1
268 143 1
294 367 1
42 223 1
211 302 1
232 107 1
168 241 1
286 197 1
11 318 1
400 149 1
359 288 1
209 246 1
297 388 1
55 254 1
26 81 1
159 268 1
110 57 1
117 118 1
281 354 1
98 27 1
81 136 1
228 121 1
32 141 1
131 150 1
278 297 1
287 288 1
340 377 1
50 375 1
151 206 1
26 261 1
59 348 1
129 418 1
135 46 1
407 120 1
330 331 1
108 419 1
59 330 1
306 419 1
134 189 1
115 332 1
82 353 1
274 257 1
378 419 1
224 81 1
191 210 1
397 74 1
272 309 1
243 406 1
314 333 1
28 281 1
248 87 1
183 4 1
138 157 1
99 388 1
257 78 1
100 83 1
49 356 1
346 131 1
264 391 1
12 337 1
371 66 1
136 407 1
301 374 1
249 322 1
106 305 1
140 249 1
240 79 1
151 44 1
124 179 1
313 314 1
313 260 1
318 85 1
84 103 1
