280 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 11 1
11 12 1
12 13 1
13 14 1
14 279 1
117 6 1
76 203 1
202 231 1
74 47 1
133 176 1
56 279 1
31 186 1
265 168 1
7 218 1
83 252 1
0 225 1
78 51 1
200 103 1
214 61 1
35 64 1
90 119 1
218 191 1
0 71 1
61 62 1
156 59 1
0 113 1
120 261 1
115 18 1
200 33 1
87 130 1
58 73 1
203 134 1
147 64 1
201 6 1
222 55 1
39 40 1
65 122 1
17 228 1
261 248 1
146 231 1
92 107 1
142 143 1
210 279 1
209 238 1
83 210 1
77 22 1
142 73 1
104 35 1
257 132 1
47 48 1
247 178 1
261 234 1
19 34 1
82 153 1
60 215 1
0 253 1
225 184 1
25 264 1
114 129 1
235 166 1
268 269 1
117 104 1
68 181 1
13 42 1
106 191 1
222 125 1
134 261 1
168 279 1
0 183 1
206 165 1
188 77 1
167 70 1
232 9 1
103 20 1
46 215 1
169 114 1
5 48 1
0 141 1
139 210 1
40 209 1
133 246 1
34 189 1
46 61 1
182 279 1
132 217 1
259 50 1
6 105 1
265 42 1
89 6 1
74 187 1
101 18 1
151 180 1
264 69 1
73 144 1
129 102 1
220 263 1
148 191 1
54 69 1
178 137 1
40 181 1
9 24 1
211 128 1
221 110 1
196 279 1
0 197 1
81 264 1
90 203 1
185 32 1
231 106 1
227 242 1
49 260 1
152 125 1
102 145 1
108 25 1
16 31 1
142 199 1
226 227 1
52 151 1
125 112 1
129 144 1
259 246 1
141 268 1
118 49 1
3 60 1
0 29 1
46 173 1
29 142 1
224 279 1
5 216 1
179 26 1
77 50 1
167 238 1
5 34 1
85 240 1
176 135 1
50 121 1
34 7 1
271 244 1
90 7 1
143 74 1
110 41 1
11 208 1
134 51 1
87 158 1
93 192 1
0 239 1
190 37 1
20 119 1
27 70 1
102 159 1
272 231 1
100 157 1
209 266 1
73 4 1
214 243 1
99 86 1
171 60 1
216 119 1
244 49 1
32 103 1
13 112 1
82 195 1
197 44 1
111 252 1
92 93 1
273 218 1
86 269 1
157 32 1
233 150 1
161 78 1
231 260 1
169 254 1
44 185 1
110 167 1
82 251 1
273 148 1
84 279 1
265 112 1
104 231 1
51 248 1
181 224 1
243 90 1
238 279 1
119 50 1
104 133 1
40 125 1
94 151 1
65 52 1
215 76 1
33 90 1
8 205 1
59 242 1
38 81 1
87 228 1
114 199 1
273 8 1
110 209 1
218 93 1
93 136 1
278 41 1
107 24 1
31 46 1
7 176 1
126 279 1
242 271 1
141 44 1
138 153 1
98 279 1
268 17 1
218 37 1
272 217 1
205 52 1
208 167 1
220 151 1
213 186 1
145 132 1
189 246 1
245 22 1
202 49 1
23 262 1
176 107 1
83 196 1
162 247 1
38 249 1
96 13 1
248 221 1
8 233 1
207 110 1
226 101 1
45 102 1
128 171 1
247 220 1
81 40 1
0 169 1
205 164 1
7 260 1
277 180 1
192 221 1
171 270 1
62 105 1
124 27 1
0 57 1
138 265 1
36 107 1
192 123 1
246 205 1
65 10 1
158 117 1
268 227 1
200 229 1
156 199 1
225 198 1
7 274 1
99 184 1
58 171 1
104 77 1
116 173 1
1 156 1
49 22 1
59 144 1
24 123 1
80 249 1
71 170 1
143 242 1
101 46 1
203 274 1
250 111 1
174 91 1
265 252 1
177 122 1
64 191 1
208 55 1
66 263 1
242 257 1
58 213 1
41 28 1
41 126 1
226 129 1
258 35 1
247 262 1
122 109 1
19 20 1
228 243 1
58 227 1
144 75 1
201 146 1
0 85 1
137 12 1
195 210 1
95 96 1
