3940 1000
0 1 43
1 4 75
4 15 29
15 29 15
29 37 79
37 54 84
54 59 21
59 65 46
65 77 28
77 119 98
119 135 30
135 169 34
169 172 66
172 196 63
196 200 18
200 204 24
204 215 82
215 216 73
216 246 30
246 248 79
248 250 65
250 268 60
268 280 19
280 284 66
284 302 1
302 303 68
303 311 48
311 345 66
345 347 74
347 350 20
350 394 36
394 421 42
421 426 77
426 431 49
431 435 6
435 436 24
436 442 30
442 445 18
445 456 17
456 466 57
466 475 75
475 531 5
531 537 58
537 538 89
538 561 22
561 565 44
565 570 45
570 582 64
582 584 32
584 585 14
585 613 47
613 618 28
618 625 29
625 650 25
650 658 31
658 661 84
661 680 91
680 682 70
682 691 18
691 720 74
720 723 81
723 724 97
724 743 5
743 770 58
770 772 14
772 853 74
853 907 64
907 909 62
909 913 97
913 914 53
914 920 5
920 927 100
927 944 22
944 950 60
950 955 42
955 963 67
963 971 85
971 982 21
982 999 25
999 1029 22
1029 1034 89
1034 1048 45
1048 1068 91
1068 1083 34
1083 1095 39
1095 1126 55
1126 1142 74
1142 1152 51
1152 1163 77
1163 1184 59
1184 1233 98
1233 1248 13
1248 1269 73
1269 1270 7
1270 1271 48
1271 1294 66
1294 1297 64
1297 1317 92
1317 1331 29
1331 1333 99
1333 1339 59
1339 1346 5
1346 1426 81
1426 1432 94
1432 1438 24
1438 1440 47
1440 1446 54
1446 1448 65
1448 1457 2
1457 1461 9
1461 1464 59
1464 1480 4
1480 1511 94
1511 1532 85
1532 1536 95
1536 1540 29
1540 1553 62
1553 1557 11
1557 1580 82
1580 1584 33
1584 1604 40
1604 1610 94
1610 1619 69
1619 1631 80
1631 1638 85
1638 1643 95
1643 1649 96
1649 1665 99
1665 1671 1
1671 1675 37
1675 1679 4
1679 1694 30
1694 1725 31
1725 1727 36
1727 1744 100
1744 1750 38
1750 1752 62
1752 1767 16
1767 1775 34
1775 1779 24
1779 1784 19
1784 1805 7
1805 1814 26
1814 1866 61
1866 1889 80
1889 1890 90
1890 1894 84
1894 1905 64
1905 1917 11
1917 1924 37
1924 1943 19
1943 1949 90
1949 1958 86
1958 1988 59
1988 2004 75
2004 2010 22
2010 2028 96
2028 2030 57
2030 2032 66
2032 2041 8
2041 2049 54
2049 2050 81
2050 2055 58
2055 2081 54
2081 2124 1
2124 2131 23
2131 2141 20
2141 2150 92
2150 2156 54
2156 2160 43
2160 2174 50
2174 2188 50
2188 2223 82
2223 2226 82
2226 2230 50
2230 2236 72
2236 2248 16
2248 2260 14
2260 2274 33
2274 2276 60
2276 2277 64
2277 2331 47
2331 2334 76
2334 2338 34
2338 2341 8
2341 2342 79
2342 2343 90
2343 2357 80
2357 2358 23
2358 2381 2
2381 2387 88
2387 2388 28
2388 2421 28
2421 2505 25
2505 2542 5
2542 2548 5
2548 2575 80
2575 2577 81
2577 2595 86
2595 2643 99
2643 2683 40
2683 2696 62
2696 2703 29
2703 2708 56
2708 2717 58
2717 2726 48
2726 2733 29
2733 2739 90
2739 2740 46
2740 2743 97
2743 2764 64
2764 2767 67
2767 2789 93
2789 2798 48
2798 2807 77
2807 2811 72
2811 2823 84
2823 2837 85
2837 2853 16
2853 2863 39
2863 2869 16
2869 2885 46
2885 2895 89
2895 2903 4
2903 2964 74
2964 2982 72
2982 3002 42
3002 3010 94
3010 3035 91
3035 3050 30
3050 3052 14
3052 3055 97
3055 3065 12
3065 3086 20
3086 3090 39
3090 3124 59
3124 3157 38
3157 3189 14
3189 3195 99
3195 3199 61
3199 3207 42
3207 3211 36
3211 3227 82
3227 3269 38
3269 3273 86
3273 3280 58
3280 3287 76
3287 3308 67
3308 3316 33
3316 3318 25
3318 3324 32
3324 3339 2
3339 3375 89
3375 3397 98
3397 3406 25
3406 3409 81
3409 3411 98
3411 3426 72
3426 3440 22
3440 3445 37
3445 3450 17
3450 3504 25
3504 3508 54
3508 3517 88
3517 3520 54
3520 3531 22
3531 3588 15
3588 3621 70
3621 3639 29
3639 3654 28
3654 3667 71
3667 3670 6
3670 3676 60
3676 3683 31
3683 3721 76
3721 3724 76
3724 3737 98
3737 3753 36
3753 3762 27
3762 3769 8
3769 3770 48
3770 3807 27
3807 3822 13
3822 3842 86
3842 3843 41
3843 3848 22
3848 3849 61
3849 3860 51
3860 3890 60
3890 3927 39
3927 3939 48
2543 3750 47
1056 2449 92
1415 2014 82
2127 2940 37
365 2518 30
3672 3754 59
338 435 29
183 3712 50
488 638 84
144 283 56
708 1855 40
2332 3079 60
704 2609 38
2105 2978 95
98 2049 47
233 3796 32
1248 1359 54
1756 3725 98
433 3084 72
641 2028 43
2486 2702 87
2619 3214 51
655 924 19
16 1818 34
1853 3449 24
999 1552 91
2986 3030 40
2788 3909 68
2527 3095 24
594 935 80
2144 2704 79
333 2681 39
345 441 72
3190 3261 68
1971 3907 88
521 572 28
1431 2142 90
605 710 79
1383 1627 37
1934 3611 22
1172 3584 50
2657 2845 100
687 3410 28
1938 3223 74
