220 1000
0 5 71
5 10 8
10 18 63
18 20 90
20 27 9
27 40 92
40 44 50
44 45 5
45 47 84
47 55 57
55 57 50
57 58 67
58 72 82
72 76 91
76 85 40
85 88 19
88 100 35
100 102 53
102 107 65
107 108 66
108 111 53
111 113 60
113 122 92
122 143 47
143 144 54
144 167 98
167 178 20
178 182 20
182 183 39
183 193 39
193 198 92
198 216 26
216 219 66
9 179 19
5 56 69
87 91 79
118 156 81
83 117 87
19 165 1
32 147 76
144 154 71
42 59 82
17 41 60
13 178 3
22 66 20
54 66 33
14 121 49
183 188 11
24 71 45
154 209 37
2 99 47
134 191 88
34 61 7
158 177 99
157 176 63
150 170 60
146 174 86
31 45 21
66 96 66
79 113 66
0 100 88
27 76 35
142 202 25
11 45 3
31 34 49
121 165 77
33 171 57
67 73 78
68 90 87
172 201 95
171 214 100
106 159 7
5 26 65
96 155 17
156 191 50
66 211 10
54 142 76
97 101 32
135 181 56
13 210 49
118 199 9
48 170 55
35 75 90
92 158 16
48 50 60
113 139 42
111 195 53
10 79 97
38 208 70
14 196 91
1 187 65
59 138 58
173 200 99
29 178 34
14 122 68
11 172 75
159 216 88
156 161 17
175 196 49
26 67 20
183 219 97
84 136 100
95 172 70
72 197 65
92 199 19
170 190 62
148 157 74
79 93 83
74 172 53
26 94 28
99 126 49
24 183 1
43 206 68
101 111 27
1 81 53
115 196 76
98 117 91
11 22 45
130 207 97
26 210 84
106 170 94
21 182 21
97 210 15
62 122 65
33 107 38
20 93 56
180 196 37
146 202 40
13 68 78
187 209 30
128 195 55
114 155 44
64 156 26
72 178 89
68 181 35
69 197 41
27 58 34
35 182 64
51 147 73
133 196 50
87 208 76
15 70 26
186 195 21
1 66 37
73 219 28
28 147 63
170 171 53
3 85 2
86 219 40
35 46 68
123 189 26
98 151 7
3 90 31
154 160 25
122 218 56
89 112 38
163 197 84
25 67 69
115 140 67
57 182 56
109 160 21
46 70 20
133 157 73
116 192 14
170 194 82
46 163 89
26 107 28
36 90 67
62 172 91
100 128 74
41 132 59
155 214 100
21 212 56
30 170 44
138 156 45
94 173 21
158 171 100
31 117 14
96 109 60
2 195 2
113 176 70
5 139 58
10 197 92
127 197 46
40 162 57
58 114 1
77 168 38
137 206 98
92 97 8
154 184 72
138 169 75
57 191 82
23 185 57
91 166 39
9 201 32
119 154 85
59 121 87
26 100 46
73 124 90
201 216 55
40 63 62
100 127 66
8 190 19
102 118 13
74 206 68
173 191 85
7 200 24
124 138 18
11 215 7
115 175 5
103 214 60
11 19 99
154 173 86
75 117 72
138 189 12
65 192 52
135 167 20
114 213 28
66 143 61
86 104 90
54 74 35
96 183 5
51 99 62
12 113 51
24 65 25
91 130 12
62 89 36
154 211 33
13 158 57
8 136 86
90 91 54
124 132 9
68 77 62
40 51 43
158 192 51
55 129 30
72 124 37
78 141 7
20 163 39
83 186 61
26 191 38
151 190 11
54 120 13
28 216 33
136 217 32
105 161 66
18 114 26
35 43 80
97 207 98
55 200 44
129 210 42
158 188 15
88 103 53
165 201 74
79 102 26
130 160 82
82 134 27
155 185 47
70 218 24
152 167 70
67 141 28
4 75 99
2 147 88
58 166 70
105 190 98
48 116 92
124 162 67
64 109 70
69 152 10
38 82 63
0 125 23
208 219 6
7 117 97
9 160 79
73 160 55
30 135 18
84 105 28
73 80 82
72 181 39
81 179 5
46 54 56
80 195 14
22 90 1
0 163 4
175 215 20
52 151 2
20 107 86
60 128 79
7 20 13
38 60 93
56 137 11
99 174 60
74 150 56
97 158 36
68 209 82
80 138 2
56 190 96
106 125 12
154 182 87
0 142 43
169 192 53
70 123 40
146 169 100
70 172 28
132 212 68
20 178 28
98 218 49
68 78 98
159 201 72
96 191 42
140 187 14
113 207 46
156 206 59
109 198 2
151 210 9
67 185 8
71 178 72
44 214 41
16 29 42
201 212 28
92 108 12
107 198 32
81 219 43
42 133 58
120 210 43
10 19 79
104 207 80
20 192 60
40 61 84
89 147 41
57 75 68
18 169 79
94 202 56
150 189 66
102 108 77
126 161 38
100 113 6
30 173 23
103 170 94
54 115 94
99 190 19
57 179 84
4 202 73
200 206 54
76 83 33
170 206 30
55 70 47
182 217 5
48 118 98
92 180 56
30 157 73
18 86 71
0 70 25
66 127 77
93 128 9
9 105 75
17 181 32
151 179 68
74 166 84
0 121 80
93 124 12
39 111 8
20 140 63
119 195 9
38 146 75
161 219 36
92 141 60
57 150 39
60 103 47
96 106 78
49 180 29
16 25 11
1 36 5
157 188 68
30 185 67
125 211 82
23 130 73
6 50 65
100 139 47
53 102 52
71 95 42
97 124 87
22 63 23
6 215 9
38 135 60
171 176 36
68 71 58
65 166 1
87 135 27
14 26 22
98 133 9
46 53 12
159 213 34
100 177 3
11 79 27
202 219 84
110 111 20
53 112 46
121 128 82
3 176 70
14 108 37
16 159 89
156 198 67
63 79 86
125 180 74
126 195 81
34 184 30
107 171 11
19 118 60
98 189 89
47 49 39
80 185 18
88 182 75
160 188 53
130 203 16
83 198 81
26 99 23
72 119 55
99 137 16
30 203 20
41 54 15
64 75 89
168 213 86
112 197 81
14 198 74
168 188 62
135 206 89
15 56 35
49 101 11
42 188 66
85 167 98
82 164 9
31 183 60
119 135 61
15 162 23
79 180 15
100 156 58
130 184 63
33 39 19
98 180 78
164 187 14
45 132 69
11 218 36
138 173 32
21 138 97
84 199 97
80 94 27
180 181 36
150 193 56
120 206 27
20 36 45
70 126 85
9 46 96
55 130 36
112 166 3
129 194 46
21 27 75
42 210 44
29 208 31
136 193 62
141 191 51
108 140 58
160 173 48
74 149 86
22 150 64
106 163 7
50 122 10
150 216 35
33 126 24
40 197 57
71 132 82
179 203 28
110 130 61
5 78 54
44 186 83
54 160 9
61 142 27
175 202 80
87 124 77
61 172 37
64 113 29
11 100 63
197 214 95
6 165 93
30 219 12
66 183 16
86 140 64
55 164 11
47 151 15
49 141 87
28 125 23
37 189 13
24 51 97
153 215 3
73 166 93
6 178 100
114 175 34
85 122 22
68 87 37
117 216 66
34 137 50
71 160 45
101 210 20
58 178 45
163 164 24
31 171 55
171 202 24
87 90 33
64 115 67
103 145 15
137 188 54
154 190 53
106 166 2
157 197 51
154 174 47
39 120 27
35 197 44
107 181 87
35 55 84
95 152 73
20 97 36
34 123 37
96 161 94
57 217 40
93 149 36
48 126 48
84 100 10
211 214 90
8 106 54
18 182 88
18 77 42
188 198 7
140 210 74
90 162 46
137 197 11
46 90 85
0 9 83
66 154 62
102 209 10
109 116 4
79 148 51
61 175 67
84 86 87
12 156 6
33 195 31
34 84 22
14 188 19
97 188 87
5 17 83
19 27 27
149 155 56
88 96 71
146 217 60
38 63 92
13 183 64
12 183 15
37 82 41
67 209 43
37 202 9
40 125 25
83 173 62
77 113 86
77 200 19
31 202 50
88 149 96
101 217 19
125 192 60
135 203 38
68 143 24
17 133 86
136 177 76
12 207 83
162 218 73
62 137 17
83 84 59
16 193 4
43 176 43
39 150 83
119 122 16
80 114 2
9 205 28
22 191 8
22 142 56
138 163 4
47 53 15
