3020 1000
0 4 5
4 10 67
10 20 33
20 25 55
25 31 55
31 47 70
47 65 7
65 66 97
66 103 22
103 112 58
112 122 47
122 140 26
140 142 60
142 146 84
146 152 46
152 156 33
156 172 17
172 192 93
192 197 9
197 203 53
203 210 56
210 216 9
216 224 65
224 236 51
236 240 88
240 247 38
247 250 24
250 261 11
261 263 72
263 285 15
285 286 71
286 289 80
289 302 39
302 305 11
305 308 62
308 313 86
313 314 67
314 325 68
325 326 77
326 333 12
333 340 40
340 366 67
366 375 67
375 376 57
376 380 25
380 392 30
392 398 79
398 402 29
402 410 17
410 422 70
422 423 20
423 434 67
434 441 99
441 442 57
442 448 83
448 471 47
471 476 62
476 477 22
477 488 56
488 494 97
494 506 42
506 507 83
507 511 65
511 516 13
516 518 47
518 525 72
525 528 18
528 531 60
531 544 81
544 549 47
549 568 35
568 574 60
574 597 29
597 606 37
606 625 58
625 628 47
628 636 39
636 646 25
646 647 63
647 659 71
659 674 12
674 685 29
685 701 50
701 707 98
707 708 56
708 709 89
709 710 23
710 727 5
727 740 95
740 747 100
747 758 90
758 760 66
760 770 20
770 772 73
772 782 14
782 799 86
799 804 47
804 816 89
816 830 79
830 831 95
831 832 92
832 835 60
835 836 52
836 838 3
838 857 71
857 859 43
859 869 66
869 891 41
891 899 59
899 902 48
902 903 19
903 921 35
921 926 41
926 933 15
933 952 56
952 960 35
960 963 22
963 968 22
968 974 71
974 980 78
980 987 83
987 994 83
994 995 18
995 1001 93
1001 1016 98
1016 1022 98
1022 1024 85
1024 1033 15
1033 1041 63
1041 1053 13
1053 1065 25
1065 1075 48
1075 1088 96
1088 1089 15
1089 1091 65
1091 1093 48
1093 1098 22
1098 1125 83
1125 1132 2
1132 1133 91
1133 1137 37
1137 1139 38
1139 1147 56
1147 1152 73
1152 1154 27
1154 1177 56
1177 1182 77
1182 1194 21
1194 1196 80
1196 1201 67
1201 1210 72
1210 1212 70
1212 1215 59
1215 1225 90
1225 1227 6
1227 1232 34
1232 1253 72
1253 1262 71
1262 1267 4
1267 1269 20
1269 1279 17
1279 1295 71
1295 1315 17
1315 1320 8
1320 1325 99
1325 1328 69
1328 1333 93
1333 1344 86
1344 1351 12
1351 1361 14
1361 1365 72
1365 1369 4
1369 1375 54
1375 1380 36
1380 1385 25
1385 1400 70
1400 1403 67
1403 1407 45
1407 1416 97
1416 1426 56
1426 1439 41
1439 1447 62
1447 1453 28
1453 1460 57
1460 1479 51
1479 1482 22
1482 1490 58
1490 1492 48
1492 1511 40
1511 1521 57
1521 1532 74
1532 1537 13
1537 1560 34
1560 1571 49
1571 1572 67
1572 1579 46
1579 1595 15
1595 1599 8
1599 1626 93
1626 1629 57
1629 1658 77
1658 1666 88
1666 1679 34
1679 1682 84
1682 1683 32
1683 1686 31
1686 1687 79
1687 1695 59
1695 1751 63
1751 1752 88
1752 1755 80
1755 1761 37
1761 1778 59
1778 1780 45
1780 1785 65
1785 1793 99
1793 1804 31
1804 1820 5
1820 1826 38
1826 1835 32
1835 1854 38
1854 1857 64
1857 1859 74
1859 1869 38
1869 1915 34
1915 1924 93
1924 1925 38
1925 1934 88
1934 1937 55
1937 1944 15
1944 1951 53
1951 1958 63
1958 1964 87
1964 1983 58
1983 1988 63
1988 1998 99
1998 2005 53
2005 2008 55
2008 2010 13
2010 2014 64
2014 2015 94
2015 2019 34
2019 2023 71
2023 2032 50
2032 2053 37
2053 2061 88
2061 2062 32
2062 2069 4
2069 2074 80
2074 2076 100
2076 2078 3
2078 2084 78
2084 2092 93
2092 2096 85
2096 2118 49
2118 2119 31
2119 2137 91
2137 2139 88
2139 2174 30
2174 2187 17
2187 2202 39
2202 2203 49
2203 2205 58
2205 2212 70
2212 2218 18
2218 2237 33
2237 2241 85
2241 2258 62
2258 2267 86
2267 2270 8
2270 2273 11
2273 2278 57
2278 2281 78
2281 2288 76
2288 2292 55
2292 2295 71
2295 2303 25
2303 2312 64
2312 2319 19
2319 2326 5
2326 2332 5
2332 2344 15
2344 2357 28
2357 2358 93
2358 2359 36
2359 2374 13
2374 2378 66
2378 2379 58
2379 2387 67
2387 2405 64
2405 2408 14
2408 2409 80
2409 2413 1
2413 2417 14
2417 2419 35
2419 2436 50
2436 2445 51
2445 2446 72
2446 2451 96
2451 2461 80
2461 2471 5
2471 2479 70
2479 2483 86
2483 2487 74
2487 2490 77
2490 2491 4
2491 2495 28
2495 2531 35
2531 2533 88
2533 2536 5
2536 2547 43
2547 2548 1
2548 2555 90
2555 2558 20
2558 2560 38
2560 2562 34
2562 2563 21
2563 2567 72
2567 2570 93
2570 2573 84
2573 2578 28
2578 2592 47
2592 2603 41
2603 2613 12
2613 2614 34
2614 2623 77
2623 2624 36
2624 2631 32
2631 2648 60
2648 2659 68
2659 2667 21
2667 2670 16
2670 2718 81
2718 2723 19
2723 2725 29
2725 2734 94
2734 2738 69
2738 2745 70
2745 2760 51
2760 2768 64
