480 1000
0 5 45
5 8 99
8 9 96
9 19 32
19 21 95
21 38 98
38 41 23
41 44 51
44 67 41
67 71 3
71 73 86
73 74 20
74 76 93
76 79 17
79 82 2
82 89 7
89 93 59
93 105 92
105 111 4
111 126 35
126 128 77
128 131 96
131 136 59
136 139 12
139 140 31
140 141 72
141 146 98
146 158 36
158 159 13
159 173 54
173 178 50
178 189 8
189 208 68
208 212 22
212 214 97
214 217 98
217 218 46
218 219 46
219 222 97
222 235 5
235 237 73
237 241 6
241 246 83
246 247 63
247 248 29
248 264 78
264 268 100
268 272 55
272 275 73
275 276 27
276 282 58
282 284 28
284 288 75
288 294 73
294 319 64
319 331 5
331 344 58
344 349 22
349 352 26
352 355 57
355 358 87
358 361 100
361 364 6
364 373 99
373 376 72
376 379 81
379 380 93
380 381 59
381 383 9
383 387 60
387 388 96
388 390 13
390 396 55
396 434 54
434 435 11
435 443 53
443 456 10
456 465 60
465 466 35
466 474 56
474 479 38
112 338 95
16 134 58
255 292 84
34 262 13
108 149 29
122 236 64
174 291 57
25 79 41
52 211 30
214 339 93
214 426 21
75 410 88
53 141 100
71 427 66
31 295 56
109 419 76
289 341 30
94 265 68
201 250 45
460 469 59
255 475 59
11 209 76
232 284 80
99 305 84
166 423 31
348 390 1
41 252 96
194 416 42
276 321 95
353 466 72
256 344 96
66 214 65
67 305 65
4 201 16
47 382 29
19 144 71
27 234 44
3 258 1
117 177 64
314 340 43
130 478 70
345 352 22
20 392 79
140 459 26
299 332 54
308 429 64
244 269 98
182 287 11
129 143 88
16 418 95
17 345 78
298 410 88
79 158 7
61 349 77
342 393 68
323 370 97
145 440 93
318 401 91
90 296 28
183 189 81
123 145 69
294 317 29
217 407 13
34 163 23
248 305 69
55 214 30
43 331 24
384 461 50
355 451 80
183 428 99
162 256 25
40 261 28
129 261 22
10 447 5
163 350 15
327 416 16
299 468 72
325 463 34
194 409 25
234 364 72
182 286 78
77 285 52
28 205 69
103 439 82
87 99 45
67 178 42
392 422 22
391 431 74
135 403 28
130 173 73
193 405 91
309 431 74
345 361 71
150 252 95
113 478 81
265 447 62
137 326 42
19 315 67
192 370 11
94 114 11
163 211 44
120 265 29
135 169 86
341 382 40
127 261 72
36 180 71
77 435 4
150 169 85
224 396 84
17 428 80
228 411 77
22 277 65
152 213 6
279 310 86
42 97 69
29 350 62
99 368 23
194 288 15
50 345 90
104 112 16
101 166 70
126 463 53
292 444 5
128 194 53
176 351 18
421 468 68
123 447 63
343 353 71
178 440 93
380 419 9
363 372 34
286 320 90
124 394 3
231 354 19
75 90 50
155 313 27
233 255 66
0 258 77
365 440 35
104 268 64
108 323 90
2 428 28
235 265 85
31 253 15
168 440 54
309 400 56
123 455 84
130 381 93
412 421 3
204 445 52
390 478 5
61 235 82
12 120 18
306 455 9
32 406 55
213 420 92
449 471 82
4 359 15
88 477 36
136 322 54
358 403 7
1 130 66
309 353 1
383 473 47
240 477 91
95 96 23
45 396 17
78 395 88
177 368 89
32 198 12
251 261 61
91 275 16
440 457 22
66 356 27
413 431 99
336 408 62
66 141 68
29 255 13
80 133 82
207 342 64
19 208 31
221 468 93
322 361 51
252 324 94
176 365 29
254 285 49
368 471 20
153 326 37
47 238 63
28 331 23
90 384 33
168 441 19
169 473 64
181 206 35
87 344 29
343 411 11
112 258 44
37 214 73
154 332 17
366 432 100
75 91 44
59 187 93
65 342 28
37 78 44
240 409 76
83 295 29
344 401 25
57 84 79
277 326 63
40 327 54
151 286 46
148 265 16
314 465 41
364 389 63
110 149 12
320 462 52
382 401 80
343 459 64
243 270 47
211 358 76
92 459 65
48 205 85
416 474 40
26 75 67
56 96 5
96 429 89
189 228 29
139 339 35
99 198 70
205 255 49
163 385 39
137 477 11
49 418 69
378 413 88
115 415 5
444 454 45
101 464 5
356 447 14
145 451 77
217 294 88
55 79 48
37 375 39
238 283 78
327 440 37
253 327 3
33 120 95
149 169 24
205 347 3
0 269 48
78 364 12
103 240 89
191 198 58
99 103 78
307 332 65
236 392 43
146 375 32
147 161 1
181 277 86
96 117 89
144 454 43
176 427 50
