1400 1000
0 22 47
22 116 100
116 139 26
139 165 70
165 176 87
176 255 72
255 299 66
299 479 90
479 526 91
526 547 99
547 650 71
650 724 47
724 828 49
828 839 1
839 1015 47
1015 1065 46
1065 1076 50
1076 1079 17
1079 1097 73
1097 1174 18
1174 1187 86
1187 1283 23
1283 1334 25
1334 1399 24
968 1014 76
425 1309 27
50 536 8
810 1368 81
559 617 89
273 1095 36
102 569 44
388 730 65
337 1177 81
151 798 37
243 254 30
505 1140 83
346 432 13
567 767 33
590 1179 71
246 974 2
498 868 9
261 738 4
362 587 58
531 893 42
281 1018 35
610 761 91
77 219 26
348 772 2
676 1239 66
462 1389 37
1187 1345 1
409 489 98
1334 1340 83
235 429 14
297 1351 29
809 1313 45
22 47 38
223 799 73
747 1271 61
876 935 36
551 1109 19
403 716 78
601 636 52
76 196 71
1088 1355 24
467 860 15
617 889 31
550 669 62
1131 1184 76
16 1003 6
147 649 16
358 1221 28
357 692 93
1058 1113 1
135 986 44
547 756 96
577 686 72
299 1305 83
720 779 87
197 1138 25
27 774 25
86 732 5
976 1008 99
242 1273 71
882 1169 7
890 1193 87
107 647 81
566 852 27
97 1245 16
208 277 93
395 762 12
106 222 96
99 483 7
439 851 87
669 1110 61
385 693 50
42 895 46
231 765 92
590 783 25
731 1180 28
256 693 96
642 1124 64
1303 1384 49
1096 1143 100
577 1120 79
15 499 20
380 806 3
340 1178 37
809 1137 43
297 1024 35
45 675 37
283 403 69
1044 1392 69
29 635 12
344 1320 100
494 909 9
70 1160 82
509 1130 36
61 836 32
1028 1096 10
9 1033 16
1144 1243 47
369 565 16
920 1263 62
351 520 26
441 690 34
282 1226 73
945 1336 6
1034 1227 41
135 338 5
235 886 70
17 463 79
997 1222 37
397 845 39
71 740 44
474 683 39
420 1018 23
359 852 95
212 482 83
851 1222 47
1107 1337 43
464 1314 100
951 1348 77
1006 1120 4
200 848 22
75 1235 57
259 619 99
311 1215 64
787 994 84
207 1119 6
589 1202 87
584 755 27
843 1291 42
1087 1250 75
322 1029 10
776 895 64
141 1043 3
491 1056 95
778 1158 97
560 870 23
313 901 41
378 1327 7
735 926 87
120 177 4
200 713 46
40 431 48
560 603 88
779 1258 52
72 357 70
217 840 93
22 368 55
375 1070 76
712 1091 47
1356 1371 19
108 858 6
469 533 12
8 944 61
348 1237 59
1004 1215 83
549 1158 87
737 1370 22
367 545 65
849 948 22
540 655 41
118 670 39
6 836 55
718 1345 62
557 663 86
883 1316 84
108 1335 42
802 1169 87
1340 1373 63
67 197 41
517 874 76
233 599 64
162 1020 60
40 540 22
1271 1319 24
67 755 89
880 890 21
371 399 86
548 763 9
236 1290 97
478 1373 23
255 1271 66
482 935 36
290 614 29
1307 1396 90
548 667 40
529 671 7
352 563 78
69 283 70
809 829 93
874 1034 72
266 688 15
477 1285 23
946 1164 59
782 842 9
745 909 91
660 729 43
548 1092 95
709 1112 41
7 395 91
602 716 13
360 694 25
272 1041 91
229 724 79
705 907 31
153 365 99
550 555 85
523 923 68
587 604 51
223 754 75
10 1204 82
370 694 75
264 1038 69
579 1347 65
484 1206 16
237 1316 3
174 465 14
408 494 90
352 647 90
330 948 40
1178 1267 51
478 730 58
633 1358 8
149 1348 46
452 552 100
175 321 35
299 1349 74
191 391 52
462 1342 79
469 831 98
952 1003 14
64 463 36
828 1359 67
652 1385 9
127 967 40
313 1340 63
795 1110 90
791 1140 24
243 544 58
359 1128 43
164 1071 75
431 1047 6
328 1027 89
83 772 61
339 583 93
245 1248 13
798 1308 36
47 52 85
61 1070 25
539 669 49
66 580 46
383 1225 28
906 1222 34
247 822 8
139 326 18
363 1147 85
167 386 71
616 1175 14
813 1022 92
200 354 31
215 700 38
604 729 70
517 919 2
493 1221 9
26 1398 57
1196 1368 7
265 273 69
279 569 23
61 1144 14
86 237 8
733 1147 14
785 1321 37
396 499 49
577 1100 68
25 1296 96
848 1341 50
351 1360 100
153 425 82
193 856 100
1024 1182 81
266 442 19
63 935 29
171 1001 48
83 1399 64
369 389 53
128 371 69
629 981 60
554 1060 45
937 1171 18
100 149 96
109 864 69
156 769 88
82 256 10
298 365 60
241 492 96
144 262 43
961 1098 30
407 438 61
470 937 75
129 369 13
291 738 36
665 1230 49
515 1023 21
15 882 29
383 823 18
480 497 84
531 671 40
279 347 47
275 1372 28
411 909 40
246 1083 92
207 1303 38
120 142 8
1290 1348 83
473 697 59
9 204 62
266 543 88
252 872 68
517 936 45
334 657 91
375 1002 81
702 719 40
423 970 73
223 647 70
856 1271 22
397 1179 78
684 1297 32
240 1279 90
708 814 94
321 819 41
730 974 96
734 909 53
254 346 46
205 1279 2
372 1331 64
816 1135 18
131 334 54
61 712 83
84 1309 69
1078 1269 28
32 1220 5
71 676 44
61 257 73
71 1061 26
605 844 34
340 988 48
210 1271 17
309 642 70
