3880 1000
0 38 65
38 214 65
214 236 23
236 515 53
515 1295 16
1295 1361 50
1361 2012 50
2012 2620 64
2620 3691 64
3691 3879 29
413 3436 95
515 3417 85
1490 2699 61
2653 3645 69
2380 3151 91
380 3818 84
949 3381 52
1159 1166 50
2139 2986 79
2060 3504 79
3517 3636 55
775 2059 6
1320 2007 78
942 3339 79
1158 2148 51
1001 3816 26
23 2348 10
1244 3385 92
380 964 42
2799 2983 61
326 3814 64
2033 2669 62
91 3300 88
601 3390 14
2303 3822 98
1118 2465 91
2399 3124 87
1 2625 90
2180 2516 65
2382 2969 87
2020 2992 91
751 2622 56
1087 2103 96
1952 2445 91
2417 2685 38
171 473 19
916 2965 39
2418 3556 64
104 3396 6
2189 2812 67
2424 2998 2
498 2690 92
2109 3631 63
674 1743 3
770 2458 94
2258 3147 95
1350 1879 47
450 744 80
1640 3354 79
2508 3340 52
421 1740 70
3044 3204 13
540 2349 10
1206 2251 29
104 2861 53
154 3316 15
1874 2373 6
2494 3742 91
1655 3844 51
605 3316 73
164 2296 37
204 366 71
176 1728 75
1508 3620 98
899 2421 10
128 3456 73
1844 3878 62
1457 2117 26
464 1771 68
2279 3192 3
794 3599 64
1102 1484 70
518 2219 39
252 3776 75
2869 3028 96
2036 3055 21
880 3141 20
7 2043 44
2837 2930 15
993 2107 14
330 2383 13
2035 3148 30
999 2078 70
2640 3667 14
2287 3560 71
651 1737 96
2877 3340 82
2242 2748 69
2654 3310 24
975 2253 53
2273 2275 58
1108 2744 31
1862 3455 26
579 1679 87
2867 3297 96
2594 3264 12
1303 2034 88
380 3564 44
930 3599 27
1111 3762 26
1023 2313 25
487 2597 32
1272 3856 82
1823 2516 55
2495 2680 72
818 3140 90
199 2552 90
1380 3123 45
905 3377 41
524 2987 42
2380 3086 98
1981 2937 38
2037 2423 29
2791 3554 46
1394 2836 19
1154 1798 50
499 3759 21
1026 3673 53
2952 3200 30
458 2455 6
1149 2599 22
819 2597 19
1283 3549 39
1248 3818 8
1099 1833 9
1361 1925 9
156 300 35
2678 3797 37
2070 2396 25
1138 3149 2
872 1262 94
1454 3544 71
394 3456 93
787 900 16
1319 1577 3
798 1169 17
3217 3574 11
165 2151 6
646 3469 15
2246 2487 63
419 2401 14
2943 3850 87
426 795 13
541 1713 35
1260 2160 80
651 1769 88
3303 3378 46
2687 3109 19
834 2111 7
2831 3021 96
1158 3877 10
196 2513 4
779 2817 39
2774 3075 88
865 1016 26
38 1095 45
1805 2694 18
1709 3651 58
2083 2427 88
432 2244 24
524 2676 78
20 2760 61
1212 2603 66
3646 3752 69
371 1361 72
2515 2549 89
1453 3261 91
1691 3067 49
278 2672 6
565 1935 71
249 844 92
985 1895 16
276 1630 37
573 1934 87
1010 1172 58
1929 3629 31
3170 3528 81
2035 2845 98
1511 3790 62
419 2296 78
527 2180 2
245 2655 97
1562 3203 25
1225 3756 66
1026 1746 25
523 736 82
1438 3594 50
2489 2741 8
1654 1911 99
1895 3045 25
1268 2575 59
449 3763 39
1340 1656 82
2362 3626 8
1279 3682 99
2898 3015 77
1786 2211 33
1199 1689 46
413 1081 10
636 3503 29
858 1877 68
155 886 3
897 3350 94
7 91 85
2217 3220 85
2636 3350 61
3108 3406 87
2060 3375 11
341 2761 13
2576 3120 37
2648 2820 91
2314 3755 57
1091 3653 97
1026 2967 83
674 720 25
199 2950 40
2002 2320 91
708 750 28
29 342 5
114 3757 3
1821 2933 7
1613 3024 92
397 1993 9
961 2113 89
391 1440 96
1676 3757 40
1348 3219 74
448 1905 98
398 1095 79
2327 2337 74
2572 2627 39
929 2710 94
285 3694 71
531 2776 88
109 3247 11
1514 2348 17
2552 2705 5
1116 2669 77
353 1882 19
2606 3721 81
1902 3338 80
2131 2464 88
2320 3213 47
2874 3342 3
504 1513 7
615 1983 36
451 1322 68
2014 3023 55
660 2763 20
2001 2820 63
1902 2911 89
1520 3052 95
386 952 44
1510 3251 34
959 1622 57
133 1088 69
1592 2401 70
2518 3723 59
2 1575 57
456 979 59
1774 2513 11
2342 2755 99
2385 2894 1
1743 2681 22
1493 2711 14
72 3381 35
114 3604 89
2482 3739 52
535 2190 83
2212 2672 35
1377 3123 48
3301 3646 95
409 2657 7
381 1424 40
660 1320 57
3153 3532 23
2549 3840 30
439 2269 38
2017 3468 13
2504 3219 50
2176 3822 30
1163 2750 79
1485 3424 84
1158 3510 75
