160 300
0 42 83
42 150 89
150 96 87
96 67 30
67 1 11
1 52 20
52 93 34
93 90 60
90 99 89
99 113 51
113 18 80
18 108 43
108 132 55
132 58 29
58 97 51
97 56 53
56 117 69
117 143 67
143 82 42
82 104 9
104 11 28
11 19 83
19 130 26
130 142 49
142 133 83
133 33 37
33 27 1
27 114 98
114 75 70
75 107 1
107 50 50
50 159 87
20 97 6
85 123 46
116 159 41
128 76 14
78 30 12
126 17 75
107 83 76
145 39 48
147 71 56
129 49 23
100 44 69
84 118 59
81 59 4
107 101 44
35 19 91
113 54 53
140 117 52
141 152 21
48 63 3
133 159 75
45 95 100
121 107 53
86 50 88
3 77 29
110 124 13
31 17 75
47 128 78
61 138 8
2 36 70
48 73 54
122 62 90
88 126 90
1 9 16
37 60 91
3 110 10
15 135 4
42 92 63
151 41 16
13 159 68
139 133 95
66 111 56
115 123 94
75 118 24
132 61 74
74 67 98
6 82 7
123 20 84
108 93 79
67 137 61
109 21 50
143 53 9
120 137 93
81 143 65
74 157 80
152 80 55
83 63 53
127 77 86
19 31 28
63 94 54
29 66 28
51 63 97
47 17 55
127 107 30
106 87 25
89 18 95
9 84 76
22 45 21
28 38 2
110 87 40
137 16 24
152 151 28
66 58 57
103 32 52
103 92 22
17 32 30
158 117 79
154 49 47
75 31 29
151 156 16
123 134 52
36 131 73
77 107 9
89 100 46
69 124 64
101 159 50
5 18 54
36 58 12
52 111 69
108 35 29
130 66 93
103 18 37
4 101 91
28 11 80
139 58 80
32 118 87
67 4 90
80 31 52
29 98 44
138 106 4
84 122 68
67 5 9
48 15 66
142 138 24
113 157 68
100 79 99
99 16 67
4 99 2
145 6 36
129 137 50
152 35 98
41 152 45
12 136 40
10 6 12
28 121 10
71 30 65
77 157 93
9 106 29
138 128 42
114 85 71
147 121 75
141 129 98
71 107 25
41 145 100
97 12 12
114 66 33
149 18 60
63 135 59
16 105 86
82 83 31
23 38 13
95 144 37
50 140 30
152 89 95
122 97 48
154 104 99
143 149 57
61 105 15
79 3 10
52 139 71
158 19 56
123 24 80
121 52 72
34 105 70
122 113 17
72 33 98
122 30 40
155 114 16
102 49 88
156 87 40
49 105 10
31 128 18
93 123 100
140 27 4
132 48 26
30 78 88
32 4 56
125 12 96
34 41 66
116 15 25
150 54 96
157 46 83
155 113 71
133 51 6
42 18 66
4 69 36
44 26 81
79 99 9
125 151 91
93 8 27
122 5 84
91 92 90
100 88 83
31 40 60
72 130 29
67 126 75
67 144 34
131 116 30
149 74 96
57 146 1
75 85 85
66 94 48
83 84 3
101 34 4
26 75 20
25 93 6
157 2 48
110 37 81
139 32 97
80 112 34
71 142 10
64 37 93
55 38 93
51 128 79
146 94 76
82 10 52
103 151 82
50 144 70
112 119 24
6 72 46
6 47 23
149 118 4
0 81 17
49 34 84
18 139 92
36 117 70
28 34 59
15 48 36
95 66 47
31 7 73
44 45 1
61 122 84
106 107 53
9 115 34
46 80 14
49 147 60
131 158 67
143 120 85
150 156 19
131 113 96
105 31 87
28 25 73
152 147 28
16 30 17
122 23 14
100 48 56
95 30 13
132 93 58
48 87 63
31 143 64
73 150 38
74 19 54
67 138 85
9 67 93
31 125 97
96 145 77
97 147 8
50 39 79
153 50 83
75 109 82
92 119 25
108 151 46
21 1 82
82 91 40
150 2 23
25 123 71
121 159 100
155 21 10
69 25 22
55 121 17
102 30 21
100 136 95
12 100 68
77 130 37
146 1 7
6 138 42
60 112 23
58 106 47
69 31 8
91 22 95
103 1 73
129 106 1
73 66 14
142 29 79
92 138 84
148 145 59
63 64 19
6 144 2
115 52 38
