2500 1000
0 91 19
91 121 54
121 266 92
266 493 68
493 553 48
553 577 45
577 620 79
620 798 52
798 828 93
828 1013 41
1013 1138 95
1138 1699 42
1699 1716 39
1716 2020 97
2020 2048 43
2048 2067 50
2067 2080 11
2080 2091 14
2091 2100 81
2100 2259 92
2259 2496 12
2496 2499 93
1763 2150 68
446 2332 49
29 1952 28
316 2384 2
149 2416 64
576 1527 67
1673 1735 15
925 1653 87
1106 2119 65
592 2315 87
1191 1430 55
1877 2404 11
1258 2217 29
1461 1721 28
785 976 32
1039 1741 28
366 2350 89
46 2061 99
637 1831 39
371 1322 86
2189 2443 28
124 311 43
2007 2300 51
125 180 58
273 288 100
1163 1267 9
829 2394 64
1341 2008 87
1066 1564 77
516 704 24
154 1306 55
57 1446 36
181 797 12
430 1815 86
1312 2466 67
1013 1876 19
229 467 1
236 2471 35
815 923 38
204 1748 15
926 1306 97
1837 2197 76
1592 1704 1
415 685 15
339 1234 3
215 1711 36
527 1184 89
179 929 21
101 1975 18
933 1471 44
667 1661 96
996 2225 25
466 1450 77
1094 2488 58
1049 2001 70
673 773 36
114 525 44
864 1711 32
1415 1614 79
1946 2414 71
1534 2329 49
1685 1706 11
472 1867 73
416 1296 63
1280 1466 8
1806 1898 50
1033 2046 34
1084 1896 98
1396 2413 25
209 1760 31
701 1398 31
52 1346 6
881 997 66
167 396 23
142 670 90
502 1025 6
1187 2285 93
1265 1775 62
155 872 19
535 1872 60
1785 2484 35
643 1685 22
335 1299 41
1032 1778 28
973 1659 36
1058 1441 81
643 2420 93
1569 2389 23
963 2422 7
188 1416 87
529 2390 100
1274 2112 27
1068 1759 10
1212 2177 95
1037 1793 32
82 894 5
120 1711 83
651 2202 84
525 2006 45
133 1711 95
631 684 3
377 2244 39
1242 2312 24
317 1446 36
2130 2196 6
366 389 88
1014 1894 87
1311 1388 45
499 2278 71
1658 1916 11
699 1658 50
1505 2036 53
1910 1972 55
1029 2409 63
1497 1683 96
1004 2192 74
913 1042 14
539 2124 15
637 925 89
1782 2365 64
35 1592 64
409 988 22
177 2448 33
691 1662 74
930 2268 13
839 1158 44
1290 2197 27
299 1162 78
1543 2145 89
1358 1750 20
756 804 54
256 280 60
1712 1761 51
344 361 38
1097 1244 44
666 1701 56
2062 2166 8
174 2141 53
278 1772 85
2119 2237 36
1025 2142 31
134 2053 88
222 596 77
1186 1997 62
586 1328 75
1713 1898 34
1079 1092 93
67 1869 81
1815 1891 48
630 1161 77
166 271 37
2256 2410 94
1061 1913 43
2251 2257 2
928 1805 43
1043 1251 50
1012 1715 44
661 2224 50
1121 1321 77
