820 1000
0 3 17
3 6 29
6 24 62
24 29 22
29 37 18
37 66 11
66 72 91
72 73 100
73 79 21
79 82 21
82 88 100
88 89 13
89 94 53
94 111 7
111 123 52
123 131 90
131 136 66
136 137 42
137 158 98
158 193 27
193 194 76
194 195 74
195 197 39
197 203 46
203 218 57
218 228 80
228 229 40
229 250 27
250 254 93
254 255 39
255 266 98
266 268 67
268 270 7
270 277 46
277 282 50
282 287 98
287 293 3
293 313 70
313 321 44
321 339 53
339 346 70
346 348 23
348 363 13
363 364 89
364 366 25
366 396 11
396 398 18
398 433 29
433 452 38
452 471 10
471 477 80
477 483 60
483 486 44
486 494 17
494 507 1
507 514 5
514 515 18
515 520 95
520 530 9
530 537 45
537 538 23
538 543 71
543 549 56
549 550 45
550 551 15
551 559 66
559 586 87
586 589 6
589 600 65
600 611 38
611 635 44
635 639 66
639 642 59
642 674 98
674 696 16
696 701 82
701 722 85
722 730 60
730 751 51
751 761 23
761 783 24
783 798 76
798 804 30
804 806 98
806 819 71
254 472 44
507 645 26
263 429 66
462 652 29
390 795 61
16 421 37
52 443 11
2 174 46
550 676 5
423 680 47
268 475 75
302 651 29
165 487 24
643 689 58
17 217 99
191 393 49
603 763 15
209 733 98
463 794 15
311 774 89
618 726 72
491 586 76
223 506 84
58 294 47
47 678 37
42 602 52
426 731 69
494 548 63
209 453 42
666 691 35
69 522 9
148 618 97
141 448 98
220 270 35
273 520 46
705 789 93
118 638 23
88 190 86
468 612 35
508 585 32
18 191 77
553 662 25
145 757 22
337 396 50
13 324 29
43 62 81
153 519 48
488 764 84
60 620 74
232 271 79
5 370 8
257 786 35
74 629 89
263 628 66
240 316 80
11 404 1
83 137 40
616 789 21
455 736 4
89 773 50
522 699 51
510 546 95
490 700 61
108 317 81
183 794 48
192 667 52
43 550 38
105 721 69
228 760 79
155 353 56
80 819 2
403 631 59
397 535 69
110 723 100
159 418 67
62 385 46
93 350 69
130 520 56
324 586 79
278 509 21
61 561 100
312 336 11
261 813 47
63 500 68
448 618 59
589 734 78
115 710 60
355 368 24
431 656 83
537 633 41
689 757 1
561 701 30
83 287 66
23 138 88
73 423 90
615 668 33
97 771 52
258 613 54
206 601 71
487 521 47
215 531 18
546 794 96
575 781 63
4 317 33
498 502 26
364 525 67
210 380 5
26 400 19
345 728 41
67 375 55
397 683 38
303 428 70
220 605 74
186 412 96
75 247 96
576 673 86
71 658 26
169 642 45
89 764 13
622 686 35
243 338 77
210 243 30
558 805 35
23 819 76
165 200 78
188 581 39
76 554 44
565 772 79
310 462 99
492 795 20
506 637 27
436 566 24
123 325 1
28 465 26
62 776 86
437 801 80
275 645 59
488 519 27
438 747 21
600 713 11
454 565 31
469 658 88
240 243 22
287 668 41
302 592 27
4 47 34
83 589 98
320 642 13
214 577 29
609 777 36
195 333 11
24 786 91
384 610 74
757 796 57
655 661 19
20 440 58
262 266 9
206 523 43
320 441 74
36 630 83
8 320 27
270 755 8
298 610 91
543 781 24
142 250 15
423 665 29
136 565 23
38 457 52
506 533 76
186 812 10
606 744 1
31 207 41
73 311 68
212 775 4
121 571 12
117 594 60
285 648 56
193 391 47
208 513 70
26 607 52
56 786 81
665 777 85
632 787 16
76 455 71
297 624 64
148 562 98
465 478 18
306 371 4
242 405 60
260 761 58
743 812 72
27 395 68
33 226 89
60 439 90
54 771 88
466 731 38
14 710 32
52 684 43
24 556 16
55 554 40
249 652 88
61 647 69
147 287 57
203 538 49
75 151 77
6 20 24
419 558 88
300 764 59
32 619 15
80 274 88
603 732 37
654 766 92
143 656 49
194 251 24
221 730 77
562 664 53
311 477 11
416 758 35
567 590 80
58 60 81
168 617 45
342 518 38
443 813 90
100 365 36
172 501 64
0 757 18
417 548 36
252 817 35
186 695 6
690 714 95
191 791 43
271 739 25
309 513 12
627 703 53
239 452 36
417 663 98
281 499 67
201 395 65
585 587 93
259 352 93
15 620 2
199 583 28
528 811 84
54 805 12
171 271 66
115 393 63
103 155 64
85 257 35
67 813 65
96 421 18
406 561 84
69 728 68
178 753 21
52 759 17
57 665 70
12 797 68
241 407 31
394 813 24
689 715 97
319 508 14
64 516 46
515 756 97
444 600 23
317 475 70
92 638 89
247 305 76
752 776 41
599 806 18
110 399 48
90 544 9
254 744 35
3 362 21
37 678 4
327 760 7
213 679 6
321 585 47
8 612 71
654 671 63
144 409 15
572 618 66
354 503 60
400 781 69
78 169 91
199 284 48
185 491 49
245 655 36
127 654 55
300 807 80
275 729 39
299 555 17
98 799 28
12 322 49
95 117 3
359 790 83
151 712 15
150 634 41
58 469 2
550 606 13
3 621 92
28 65 48
26 567 30
161 380 68
35 295 89
263 584 57
99 382 39
61 816 2
169 513 7
75 188 53
590 752 89
680 740 24
134 154 13
319 559 56
203 322 64
414 671 78
190 817 25
16 250 38
340 370 20
724 819 63
50 616 24
275 350 51
351 537 85
64 72 14
194 419 43
636 797 46
146 776 15
170 521 63
398 546 28
8 70 92
650 757 96
392 631 73
129 753 58
