500 18700
0 1 88
1 4 16
4 9 34
9 10 4
10 15 50
15 17 80
17 20 98
20 41 33
41 45 53
45 47 62
47 48 39
48 52 3
52 72 68
72 75 5
75 78 67
78 80 5
80 84 51
84 87 77
87 89 29
89 92 38
92 106 1
106 108 4
108 114 20
114 116 8
116 122 65
122 123 77
123 154 33
154 155 57
155 157 74
157 162 37
162 176 92
176 183 66
183 187 91
187 190 47
190 191 100
191 192 25
192 195 56
195 198 44
198 209 29
209 215 34
215 217 14
217 218 32
218 222 2
222 227 72
227 228 87
228 235 43
235 236 47
236 240 18
240 244 79
244 246 81
246 247 22
247 250 22
250 252 53
252 255 25
255 256 8
256 260 28
260 263 96
263 267 76
267 270 52
270 274 8
274 276 87
276 277 15
277 285 79
285 287 73
287 296 100
296 310 27
310 328 93
328 337 81
337 342 91
342 343 11
343 352 44
352 358 76
358 359 51
359 360 56
360 370 11
370 372 17
372 373 31
373 374 46
374 376 98
376 379 62
379 382 99
382 391 31
391 398 24
398 399 61
399 400 54
400 405 95
405 424 61
424 425 99
425 427 13
427 429 1
429 440 66
440 445 30
445 449 3
449 450 51
450 465 45
465 476 17
476 490 16
490 492 33
492 495 64
495 499 35
15 132 42
145 480 83
236 410 63
57 193 62
10 245 65
124 469 54
216 257 16
234 392 4
220 414 73
21 26 9
19 299 99
261 355 1
51 102 48
280 471 73
329 351 23
234 256 88
229 337 1
32 50 21
136 314 22
26 182 3
76 228 96
28 96 85
36 328 16
172 499 99
195 498 68
31 323 80
166 439 29
115 231 58
27 195 57
77 373 32
372 473 1
349 476 54
9 353 44
129 327 18
19 101 73
114 155 92
316 362 83
265 266 28
84 266 82
343 478 25
99 442 9
14 174 51
240 442 25
210 337 35
160 239 34
56 59 11
0 126 22
163 425 34
13 101 57
155 260 30
77 230 44
385 411 39
108 220 46
372 416 66
204 358 54
211 359 95
155 308 77
11 441 9
202 486 75
349 444 32
2 428 60
46 388 89
121 387 3
281 409 23
210 408 97
79 460 27
298 464 72
157 336 56
197 397 6
319 409 20
113 190 27
230 376 31
325 420 94
68 144 89
88 497 33
1 350 37
296 412 42
388 477 31
187 411 62
43 198 12
125 151 17
95 493 23
459 497 17
284 326 7
103 149 32
139 141 27
240 493 36
75 488 7
10 48 96
31 132 71
234 401 43
205 390 32
220 485 6
104 305 87
263 473 23
398 461 98
48 154 55
55 487 68
118 421 97
133 195 23
112 485 83
190 214 60
151 450 28
160 298 52
58 438 67
80 260 40
23 77 71
99 380 54
432 480 39
252 305 66
187 472 64
218 433 10
273 489 37
125 467 22
135 346 51
389 414 93
100 244 22
264 480 35
124 129 52
155 438 81
156 206 78
38 153 85
264 342 96
339 427 81
29 394 14
229 348 3
262 476 43
367 454 96
68 437 84
174 271 53
32 485 24
209 337 42
262 474 8
256 489 95
58 280 4
203 289 52
81 125 13
218 239 23
307 328 99
394 427 50
104 401 3
36 313 8
41 322 8
74 111 70
241 350 96
292 372 46
148 324 78
179 495 87
24 471 100
23 291 16
32 205 84
225 479 82
374 382 31
366 481 25
380 441 90
35 416 29
159 201 31
318 441 90
60 127 54
137 349 94
14 157 96
111 285 77
211 498 55
374 379 47
8 133 50
164 250 94
115 331 50
338 416 6
175 456 82
80 230 91
179 383 44
269 389 69
105 300 44
291 462 43
54 234 95
152 350 9
71 380 76
99 324 55
221 387 30
218 415 50
355 416 32
67 339 75
21 210 73
178 210 67
333 421 58
8 208 25
141 404 39
131 225 63
330 480 34
278 370 58
29 116 34
6 79 7
200 449 5
107 408 28
9 467 48
268 354 52
366 487 48
366 461 100
468 469 52
194 435 44
155 238 63
9 369 29
169 437 20
6 490 67
265 269 61
90 298 62
209 441 57
94 308 43
275 299 11
83 317 72
207 432 17
12 418 14
0 296 62
125 374 89
294 296 61
39 372 89
33 255 74
224 432 3
155 312 35
375 410 83
256 474 95
97 443 52
84 455 21
334 396 84
23 287 52
202 454 74
165 480 31
7 54 24
109 417 44
321 394 37
150 189 12
350 394 81
177 213 85
59 121 77
126 435 72
143 268 92
47 102 6
121 167 72
184 410 92
281 411 26
24 293 98
77 306 52
213 243 72
1 160 2
211 313 52
274 309 71
177 324 23
61 308 7
183 385 51
67 166 68
49 295 98
173 437 77
236 289 78
87 124 13
254 339 5
233 372 81
405 454 59
264 292 19
157 343 31
166 276 25
66 306 30
48 275 12
407 446 66
359 479 64
229 360 18
326 405 55
49 181 1
196 310 32
119 251 60
250 485 51
204 393 26
36 237 61
132 163 95
80 113 44
6 313 41
239 480 70
265 302 81
342 424 34
193 212 43
214 426 73
360 417 68
15 370 7
13 359 100
20 103 60
171 277 10
111 358 68
210 215 16
139 369 48
266 285 78
22 66 3
116 341 19
10 426 85
48 276 75
42 430 68
240 369 2
371 471 74
60 175 88
251 263 40
254 302 1
189 496 27
386 411 93
3 128 92
95 425 9
40 482 35
198 320 8
439 489 60
253 452 29
280 322 30
322 455 45
47 144 11
167 273 34
337 465 68
115 492 17
198 367 74
28 480 33
153 393 25
223 416 55
39 101 17
144 292 7
69 117 54
272 386 41
59 349 16
68 463 57
231 351 76
30 341 86
300 303 12
158 387 34
6 205 13
91 339 95
285 315 99
153 471 74
115 423 51
177 339 58
166 281 49
13 332 22
7 72 82
79 125 58
40 418 74
110 263 8
97 139 56
296 455 66
64 209 91
227 419 66
290 444 86
24 376 52
195 201 67
136 330 21
189 288 15
137 459 90
166 233 77
1 80 69
130 389 38
35 392 9
133 198 1
392 486 12
118 130 42
92 216 49
137 390 78
61 173 31
83 442 52
137 274 62
416 419 100
136 337 63
359 454 21
16 252 41
312 463 42
465 496 64
234 342 56
339 413 58
391 481 39
16 79 59
325 451 88
12 496 10
123 228 19
21 348 54
100 214 29
33 372 63
380 448 22
143 244 89
371 388 12
117 393 62
137 395 9
154 196 28
145 379 2
25 394 94
13 179 81
67 472 79
50 338 63
115 174 85
22 34 98
284 290 97
20 185 62
67 93 17
58 405 31
252 361 57
358 392 23
190 299 23
317 464 3
118 470 5
184 327 39
324 354 86
430 452 89
104 469 72
174 227 13
58 66 42
20 439 31
63 385 41
68 478 32
72 385 74
276 441 40
208 286 5
269 339 100
255 402 60
404 486 62
101 461 75
48 350 28
135 233 39
1 396 16
148 234 17
77 398 31
12 411 60
40 92 1
200 389 45
60 275 17
162 375 31
107 483 87
310 491 79
43 45 74
114 228 41
66 295 46
36 487 67
160 350 91
452 494 81
120 497 60
281 443 79
42 467 94
201 474 76
129 296 17
14 25 69
431 449 7
6 483 86
60 459 8
264 408 9
250 365 68
266 394 99
112 438 7
8 452 25
103 199 2
142 357 3
165 281 96
87 419 30
231 483 91
28 352 94
59 154 2
301 376 64
81 432 94
167 498 27
26 302 39
2 84 97
36 447 92
115 490 71
161 417 35
266 413 88
44 470 26
468 470 24
207 413 35
143 409 86
101 368 52
191 258 25
135 350 54
266 369 46
32 420 50
261 437 17
317 356 90
185 342 94
11 364 46
104 466 51
113 143 61
100 429 88
75 318 80
305 320 56
140 353 48
68 341 74
247 432 78
476 480 92
47 138 78
200 281 95
100 427 20
33 403 36
190 410 81
337 440 32
93 406 4
145 168 99
168 455 20
233 272 68
117 397 63
98 255 6
31 292 91
245 341 63
185 302 38
3 113 67
293 398 100
285 384 60
78 444 5
287 439 82
330 348 100
291 365 92
113 377 17
39 330 13
30 333 84
226 428 25
82 464 57
340 375 88
245 260 5
142 264 89
242 243 58
185 358 80
133 270 20
47 126 47
269 292 87
75 401 42
363 375 33
160 455 9
262 288 64
66 366 56
104 115 90
60 178 89
3 53 37
118 386 84
56 199 54
359 429 14
406 439 99
220 352 43
105 439 4
48 404 24
277 314 71
162 493 54
110 442 82
301 491 21
471 488 64
73 184 58
6 87 94
352 491 92
342 434 75
132 147 63
187 327 95
154 456 38
177 461 89
40 262 83
287 487 77
299 469 10
92 274 88
271 376 92
238 442 65
26 205 97
51 259 69
392 396 70
230 252 22
162 353 25
224 485 26
221 430 64
14 427 92
36 485 32
204 412 35
288 337 14
329 497 89
166 474 36
100 156 79
81 335 31
30 40 33
109 212 79
363 472 19
40 64 82
229 414 9
236 385 34
426 438 13
225 369 20
191 478 78
55 479 27
79 122 15
51 155 41
185 449 65
108 110 26
145 477 50
64 158 26
322 375 44
166 424 58
13 188 94
199 485 61
178 297 54
31 367 41
42 43 29
12 367 84
136 247 94
108 281 33
181 304 8
113 351 22
337 441 89
141 204 95
221 490 57
219 360 10
52 462 36
193 277 33
238 334 10
7 417 45
49 157 40
155 454 31
227 328 19
460 482 12
206 327 28
204 347 40
112 339 48
74 168 71
448 470 61
39 421 64
38 148 21
9 19 72
188 365 40
326 430 33
401 461 68
313 400 72
117 281 66
77 324 51
1 28 55
1 324 64
157 393 46
388 421 93
149 219 90
283 337 35
71 228 90
91 393 72
190 230 73
359 361 5
28 427 77
408 409 30
180 354 49
104 113 95
219 426 33
28 282 20
66 156 97
93 336 34
69 458 92
134 166 50
197 284 51
145 198 29
98 475 40
140 161 95
59 462 92
165 191 79
119 262 49
136 307 55
39 314 39
195 259 60
127 467 95
196 490 86
17 96 38
160 402 92
352 430 100
92 342 27
207 288 68
32 428 7
148 465 11
373 385 31
126 428 72
46 152 6
110 437 2
30 422 23
291 389 39
167 456 97
233 309 42
35 367 75
9 195 100
190 403 5
177 183 36
116 131 17
311 417 35
335 407 35
79 467 74
23 360 99
304 372 27
375 497 56
89 189 97
27 473 34
60 225 62
112 488 48
443 469 11
75 331 29
116 219 4
85 416 44
410 411 27
29 239 40
49 62 88
41 212 97
67 101 52
288 386 87
269 401 8
16 269 15
378 492 11
319 416 13
83 241 84
302 419 86
113 339 79
270 461 67
418 462 24
155 415 62
401 410 55
32 437 49
69 319 81
252 292 67
191 330 36
284 488 96
54 121 25
127 152 72
127 356 62
48 161 67
95 239 25
326 431 98
11 86 70
435 444 75
13 218 53
23 39 75
214 438 52
166 254 65
276 305 83
7 127 41
426 493 6
264 291 35
212 227 100
24 339 4
100 406 11
299 342 91
409 423 68
75 253 61
60 456 93
3 339 48
199 492 15
275 364 36
351 454 4
167 340 12
19 58 89
433 478 60
188 412 63
281 385 43
253 273 56
88 393 84
92 346 71
124 369 58
210 232 69
139 277 1
69 301 53
355 448 4
136 220 87
94 236 75
359 458 90
9 445 5
280 314 90
5 96 68
45 182 9
131 342 61
181 276 45
63 291 37
58 112 76
7 461 8
329 415 50
120 339 66
282 407 10
64 132 60
64 426 86
289 304 27
8 98 57
120 249 25
7 198 2
282 458 35
28 412 2
161 315 69
43 417 96
111 439 24
243 297 91
220 376 75
290 372 24
67 105 25
3 445 86
274 369 73
149 201 77
284 441 19
159 394 2
125 227 37
118 489 97
135 325 10
69 141 54
245 323 83
57 366 35
93 387 26
272 330 69
39 163 84
54 155 11
155 328 40
338 388 79
180 451 23
112 475 55
9 318 89
111 158 6
253 438 70
123 360 74
139 325 90
305 315 20
175 452 100
56 418 30
366 409 14
350 480 89
374 466 82
52 346 99
104 349 73
361 429 28
140 278 87
43 99 36
118 259 7
96 437 42
0 103 41
232 429 94
164 266 71
163 272 9
47 191 40
57 274 10
75 274 33
211 222 75
41 294 88
137 296 41
350 355 61
30 200 15
4 421 6
151 369 21
293 358 3
73 306 48
221 357 93
107 158 61
57 457 1
162 396 31
92 219 81
41 351 71
44 427 44
206 376 45
27 446 51
63 357 58
403 492 84
343 462 61
37 236 46
176 217 59
151 494 24
49 470 41
67 457 11
69 118 99
336 463 66
307 359 76
164 446 22
330 471 19
376 384 30
121 202 7
446 487 26
268 302 14
101 293 86
73 243 64
372 498 2
106 459 5
148 369 77
91 103 10
67 305 21
205 436 65
267 287 88
55 341 21
169 412 66
162 393 29
47 231 22
312 478 77
181 438 89
24 193 39
26 169 15
100 208 54
24 222 28
50 283 95
308 498 38
26 60 58
387 412 57
37 178 27
274 498 8
148 258 16
54 179 65
173 227 92
176 290 67
72 386 31
260 350 2
41 281 22
15 317 40
190 380 10
183 459 41
56 98 32
225 372 12
166 305 50
408 425 82
400 449 72
282 405 55
335 427 28
166 205 70
120 200 70
24 255 43
48 257 78
180 200 80
356 363 94
146 152 79
38 108 12
284 329 68
262 330 1
165 315 33
85 270 66
136 259 54
131 346 11
37 177 78
165 436 26
358 413 33
106 396 4
330 427 91
31 195 22
51 346 13
310 394 36
258 497 90
329 352 27
51 347 43
64 120 66
181 312 32
39 404 27
4 420 37
92 237 80
329 470 62
52 266 85
27 235 34
122 455 65
186 195 91
19 262 98
5 387 69
98 252 80
239 454 68
33 494 20
98 258 74
170 492 43
33 72 91
14 48 59
41 331 27
92 117 48
207 374 96
80 238 36
93 450 55
93 437 47
298 434 87
237 250 8
357 465 92
416 485 57
226 284 100
207 414 86
294 424 57
62 87 19
151 442 74
229 231 67
5 306 48
135 237 31
172 187 17
260 360 99
86 482 89
381 454 60
75 324 94
434 498 32
100 215 60
241 343 84
172 215 5
369 453 79
93 460 2
168 203 76
87 289 36
132 232 100
214 396 68
150 367 52
71 423 43
379 414 52
61 492 57
23 130 34
453 464 30
59 242 29
85 280 10
91 328 19
155 186 100
342 364 80
68 292 17
19 442 6
92 464 95
194 495 99
50 370 59
210 427 85
212 272 64
91 472 78
104 448 63
38 391 55
307 454 74
415 424 98
168 338 51
142 477 10
1 285 52
50 420 28
116 375 59
34 38 15
57 323 58
343 485 10
180 251 60
116 261 45
256 423 30
170 435 48
108 111 30
1 11 32
151 195 40
117 452 52
200 475 70
16 55 45
60 168 92
186 465 12
134 206 25
217 422 98
260 412 36
187 341 83
473 480 28
263 295 59
334 478 93
58 106 58
123 292 34
148 355 58
1 62 21
422 468 34
99 458 82
134 257 3
300 304 32
104 304 94
157 192 28
469 486 56
232 383 7
252 468 11
120 302 27
105 246 26
58 193 26
122 177 84
288 344 31
152 252 27
455 479 97
163 328 75
48 331 53
170 228 47
162 494 8
140 257 48
328 424 37
126 465 40
166 193 14
309 411 18
324 387 77
2 157 27
158 221 66
377 483 97
33 175 79
17 158 49
30 130 89
73 312 50
130 229 14
149 178 72
175 338 46
255 450 20
62 332 93
180 452 17
230 404 5
212 475 72
370 499 64
212 389 1
401 430 28
55 103 66
37 113 41
52 443 22
175 323 62
251 393 81
116 226 5
171 487 99
149 287 19
70 479 55
303 327 58
142 407 98
146 381 77
187 253 53
239 416 45
145 471 32
205 414 77
186 294 42
249 284 79
38 47 8
82 242 17
273 406 29
350 387 13
132 348 84
42 343 41
288 375 5
419 499 52
78 230 58
168 275 76
47 104 65
102 488 31
6 174 93
223 408 51
19 395 43
279 482 55
3 137 100
56 454 16
82 462 99
153 447 54
100 313 79
141 254 20
70 122 63
129 183 85
136 474 54
34 369 66
37 53 47
399 465 66
463 485 56
81 334 19
109 405 58
117 287 19
209 378 93
361 413 99
141 211 89
231 253 47
378 389 18
160 362 9
246 259 66
16 134 79
29 243 100
186 278 26
263 498 94
5 321 94
64 262 46
150 432 49
379 468 91
297 441 49
123 385 53
163 315 99
89 151 4
137 479 72
39 169 74
142 316 23
95 307 37
138 336 53
83 380 36
72 266 86
373 447 47
29 150 32
226 380 14
468 495 1
114 264 19
23 115 84
68 163 70
116 234 95
239 376 13
105 359 13
23 68 40
46 415 30
278 385 74
158 470 54
117 303 82
292 415 13
224 303 57
51 482 86
77 269 90
77 157 45
160 462 47
286 337 93
358 498 68
15 460 55
307 449 2
57 151 56
123 187 46
105 225 21
182 196 39
223 486 21
259 387 81
125 398 77
4 460 14
441 455 97
113 493 95
268 274 74
59 387 13
226 250 44
146 370 85
108 414 11
233 468 67
169 413 91
213 459 22
124 365 40
292 362 69
45 353 17
24 147 23
354 443 65
47 264 4
246 402 58
1 366 40
66 492 52
361 481 12
120 278 96
62 291 99
456 459 67
53 467 93
104 261 6
410 496 53
291 352 14
105 202 18
178 456 73
217 243 97
279 446 77
417 471 80
145 216 42
318 434 86
140 199 51
9 268 46
152 403 98
43 174 73
105 187 83
24 321 89
146 462 31
325 372 61
157 256 7
419 489 55
20 224 57
315 442 49
323 332 52
67 376 69
262 271 26
154 186 30
345 490 17
5 244 41
335 446 28
243 342 53
189 456 64
344 363 72
155 403 81
37 41 55
92 449 53
46 117 69
51 275 20
110 117 43
191 230 86
126 289 62
237 357 19
53 486 67
5 18 28
236 445 25
296 435 22
110 297 19
270 288 65
27 333 7
60 229 2
223 284 86
1 480 10
23 31 5
101 361 24
14 356 46
168 181 92
89 445 10
138 201 69
4 495 29
14 324 58
140 218 15
395 461 92
132 365 42
387 447 45
129 429 89
96 364 11
178 437 73
16 366 60
326 495 82
246 359 23
247 453 6
16 237 92
195 396 15
405 411 4
158 326 34
38 247 5
80 411 53
206 237 2
350 378 52
11 45 30
144 461 24
114 286 62
18 202 44
64 199 75
41 83 34
185 368 37
194 470 66
129 308 21
250 446 41
312 346 91
116 430 84
367 414 22
58 110 12
104 321 18
121 181 43
225 425 99
20 477 14
166 301 57
277 386 45
71 432 55
32 294 54
389 426 24
176 479 11
355 476 12
371 496 32
93 182 40
204 460 92
139 357 67
435 452 68
149 359 24
283 380 26
443 492 64
484 496 48
63 204 38
386 399 89
383 432 51
216 333 15
120 137 71
312 396 84
51 284 64
120 248 91
76 437 54
129 341 43
55 432 84
35 373 18
294 391 6
29 55 5
444 471 48
59 170 92
79 363 43
34 390 88
328 429 52
11 53 11
186 207 84
139 469 22
54 358 81
1 49 84
224 447 70
63 275 78
363 477 65
352 380 76
75 390 69
180 392 52
141 473 43
374 442 51
124 190 16
170 392 15
2 241 87
79 290 72
52 108 80
113 153 22
114 126 71
73 271 85
244 473 60
23 234 28
37 321 56
180 188 15
121 498 60
424 470 39
248 254 88
166 327 98
168 499 55
166 203 15
38 385 64
92 277 16
370 494 77
13 435 3
56 362 54
25 421 89
171 311 96
160 472 77
413 449 67
91 264 49
4 345 81
380 458 60
125 136 89
65 450 32
340 445 7
36 415 30
113 219 53
470 493 72
269 336 81
222 264 52
205 395 76
245 457 87
82 153 71
203 293 45
14 348 17
33 167 49
85 330 56
239 286 88
147 361 11
51 57 83
109 194 44
205 341 90
300 323 6
96 341 73
112 430 39
55 490 11
124 356 21
111 141 52
51 52 89
319 325 27
70 471 54
163 173 95
15 360 95
123 315 98
208 290 84
30 292 86
269 415 11
190 497 22
23 308 16
60 253 58
154 327 37
319 415 100
207 294 27
165 443 97
15 28 22
323 485 15
199 377 44
288 292 21
7 222 73
309 428 11
453 463 26
68 80 99
71 329 31
212 458 85
159 243 84
77 234 61
152 156 50
161 166 7
30 38 78
46 311 84
234 345 22
152 325 65
180 297 74
177 195 49
262 334 19
120 164 12
51 392 94
369 418 83
193 457 97
26 265 29
65 292 24
126 417 60
35 38 89
339 410 23
184 381 53
215 457 91
198 225 38
0 97 38
11 250 98
177 298 21
107 327 92
278 427 60
415 454 99
353 471 17
183 238 73
35 237 89
19 153 2
434 441 51
217 480 96
32 100 72
72 497 35
170 309 12
224 366 75
208 213 52
207 344 87
292 447 27
218 291 47
455 460 32
133 287 77
138 168 7
400 479 78
280 321 91
214 334 73
413 433 30
71 499 96
271 279 85
206 323 98
14 93 70
13 222 93
201 314 17
159 247 15
239 437 42
55 224 68
61 463 81
38 450 100
312 498 57
121 329 17
140 294 86
361 431 49
332 382 35
376 401 47
267 290 58
186 464 62
262 414 39
121 288 68
12 236 53
272 286 12
281 334 87
32 87 72
90 247 14
243 453 91
75 265 48
211 244 16
341 344 37
394 451 75
350 404 24
85 100 56
307 360 96
330 425 12
284 370 100
25 257 99
42 494 83
174 390 60
61 270 39
100 344 26
124 483 13
102 264 70
157 413 55
419 425 51
379 424 76
280 349 79
206 271 25
102 456 85
348 370 9
143 449 88
137 255 51
1 2 86
71 449 57
343 446 55
312 358 9
268 429 84
191 268 78
289 469 36
172 423 29
31 106 65
137 332 29
241 242 41
414 452 85
116 490 14
75 378 55
168 489 83
366 465 12
10 385 58
99 425 9
172 286 70
322 492 21
0 331 22
226 483 64
240 279 57
23 188 44
132 216 10
171 362 14
1 335 57
226 329 17
94 421 68
209 271 74
330 394 71
357 375 13
29 228 2
187 196 84
327 415 82
42 495 52
69 339 31
367 443 76
117 230 49
325 362 76
173 341 64
372 493 41
17 478 32
206 439 72
104 354 39
32 360 90
100 153 69
288 490 5
163 339 96
52 190 22
86 208 100
354 428 74
260 436 25
182 481 5
127 304 23
