500 24100
0 17 15
17 28 23
28 32 92
32 35 37
35 44 3
44 55 5
55 72 47
72 78 66
78 138 39
138 143 86
143 146 42
146 157 39
157 180 39
180 194 49
194 210 25
210 211 25
211 212 42
212 213 81
213 237 35
237 238 19
238 257 20
257 261 96
261 268 34
268 269 71
269 270 43
270 275 61
275 303 100
303 309 60
309 314 70
314 325 31
325 328 1
328 329 73
329 335 49
335 340 42
340 348 78
348 356 47
356 364 36
364 368 86
368 370 90
370 388 48
388 390 66
390 392 32
392 407 38
407 418 14
418 458 92
458 478 50
478 479 43
479 485 67
485 499 68
228 368 69
82 409 97
9 430 37
417 419 75
78 274 32
8 119 50
141 186 56
206 444 73
117 380 74
192 384 19
384 493 73
391 416 50
38 152 44
74 267 16
431 452 26
315 400 73
12 244 27
301 458 88
421 451 47
383 485 31
347 358 46
282 413 98
63 225 22
82 416 91
127 452 68
89 260 67
19 498 50
457 497 40
52 471 6
15 207 31
428 475 36
146 409 16
390 493 52
130 227 61
83 308 49
138 144 50
147 328 97
248 349 23
152 347 3
151 386 61
98 341 21
161 390 86
76 455 28
257 414 43
354 420 85
253 442 40
52 214 82
55 347 95
20 496 25
287 417 31
39 413 15
169 248 2
147 454 56
109 314 91
28 312 45
99 433 27
72 394 100
291 317 66
79 284 67
479 489 10
245 382 80
275 291 48
128 465 40
51 53 39
56 404 1
181 223 12
87 215 39
185 432 54
33 454 86
7 416 75
115 260 84
63 157 1
380 449 9
10 405 95
245 380 66
40 147 25
107 350 12
228 336 67
263 457 56
176 378 22
262 487 81
50 226 44
3 116 86
46 171 41
153 260 53
166 306 48
43 169 2
413 491 47
16 208 55
342 482 85
46 367 96
244 488 91
191 211 87
364 463 18
91 94 71
5 285 34
6 142 46
62 160 19
224 358 46
343 435 74
6 122 91
276 367 75
148 473 66
271 407 38
25 331 42
26 166 63
49 197 44
322 364 20
256 304 4
64 226 7
258 316 42
223 457 92
235 250 78
313 432 12
119 220 100
263 444 96
234 303 36
27 486 9
27 321 29
291 332 91
193 334 78
10 328 15
172 396 59
309 326 40
176 412 21
295 407 66
340 383 96
109 120 29
230 439 24
283 313 41
42 138 70
346 457 27
219 363 50
93 466 94
287 316 98
39 367 35
57 264 89
184 185 36
306 308 54
108 475 76
185 238 35
237 361 58
330 368 32
357 381 86
37 352 26
168 429 14
422 441 46
109 208 57
95 461 33
340 446 43
234 344 8
69 173 37
101 354 97
213 465 46
14 139 71
116 209 84
85 301 7
15 194 59
153 460 28
2 334 90
59 219 32
78 267 90
288 400 78
94 129 79
399 403 43
24 134 31
120 186 5
154 272 70
167 283 40
165 339 48
86 469 92
73 348 3
306 344 47
253 424 64
276 451 34
179 334 60
366 417 90
70 74 57
117 130 61
150 484 100
90 239 56
418 431 77
96 443 42
370 441 77
247 443 4
386 431 42
5 198 26
5 441 23
193 472 8
116 139 53
6 33 55
206 387 10
364 401 20
296 395 31
36 476 82
100 187 80
178 388 46
60 193 56
140 456 80
187 191 67
142 321 85
257 419 83
13 410 14
272 482 19
202 472 20
173 351 91
171 333 16
232 364 4
155 334 27
155 414 10
215 453 50
221 332 44
286 425 83
99 371 29
216 231 16
3 157 97
337 372 35
116 247 36
182 348 10
3 362 76
87 400 41
18 265 37
139 456 9
35 145 52
30 245 56
60 367 67
205 262 24
350 460 94
319 347 85
17 415 69
294 425 48
7 419 17
241 408 77
31 129 22
152 417 56
157 232 48
194 441 61
14 56 64
138 420 91
313 364 97
27 379 26
216 488 14
230 332 72
20 60 77
19 153 18
130 191 74
362 392 76
109 377 40
64 139 89
254 470 96
34 442 68
171 378 12
318 408 8
287 349 17
76 366 37
170 235 27
212 487 34
162 343 7
154 269 98
115 120 6
5 79 39
206 228 68
40 302 22
232 236 8
35 318 97
207 450 62
182 496 80
218 457 61
190 451 71
304 381 95
293 418 25
225 293 38
20 234 63
208 357 27
67 471 93
101 137 27
417 468 36
406 462 63
209 441 75
261 499 40
64 131 65
180 351 32
364 409 41
30 32 3
76 100 24
78 117 55
163 366 30
417 432 19
82 376 38
54 103 49
283 344 80
251 350 22
10 416 55
286 384 18
313 373 36
79 493 50
208 238 33
61 414 13
231 375 99
112 480 49
38 111 99
332 435 70
4 260 77
183 350 76
61 403 23
160 325 28
197 367 92
88 301 20
27 37 57
67 262 4
98 479 35
6 388 54
125 451 100
91 296 55
200 402 29
273 360 73
203 330 51
236 431 75
301 497 95
291 320 8
101 143 48
85 389 48
81 198 1
285 417 30
335 433 84
223 443 43
170 456 99
142 462 69
22 481 65
251 368 3
323 442 13
258 445 72
13 359 69
115 155 80
176 197 58
300 463 64
411 484 52
146 342 24
264 475 97
356 462 99
111 391 42
23 269 32
152 484 59
156 285 36
310 368 41
133 292 17
278 394 96
158 267 90
49 64 17
48 145 5
39 209 18
264 470 43
117 421 27
241 312 47
118 424 78
164 392 9
128 375 20
132 366 14
0 433 50
187 262 65
217 281 64
81 440 27
442 492 82
335 468 71
8 390 5
87 255 50
130 351 86
356 402 34
359 460 69
421 488 18
362 413 89
282 390 65
159 279 22
173 438 86
441 445 86
261 355 36
52 322 4
100 439 4
390 414 37
221 243 75
105 401 82
171 381 60
350 450 42
365 367 18
81 491 100
83 286 16
15 464 44
119 474 27
188 222 47
438 461 96
152 463 92
126 270 73
271 467 38
451 460 29
84 323 19
370 438 51
65 160 2
159 251 52
96 383 28
90 120 79
238 481 71
245 385 65
187 309 77
83 319 46
25 440 89
142 345 76
402 408 53
219 331 85
96 184 67
72 157 19
421 447 64
90 306 8
61 238 80
382 497 40
106 429 59
33 386 73
73 477 29
160 396 45
91 180 81
180 308 14
307 310 72
301 480 52
144 328 70
47 278 98
95 96 64
319 419 91
189 474 28
213 407 79
59 457 59
291 434 61
132 285 77
282 435 63
23 398 70
149 332 4
40 486 57
161 204 13
337 358 13
397 437 63
242 337 54
318 373 94
3 64 6
55 263 46
176 416 24
31 419 65
115 160 37
137 238 81
220 383 84
10 217 70
315 363 73
77 462 40
184 399 90
45 95 56
219 488 14
30 463 2
289 324 64
35 488 18
325 369 73
69 183 76
72 476 56
52 174 21
69 464 27
137 319 14
148 373 14
29 326 37
71 470 49
340 418 82
111 142 45
39 358 89
281 313 38
252 357 6
21 462 29
320 368 54
377 497 12
153 214 94
284 442 15
35 271 67
156 270 7
308 314 16
36 431 100
247 395 53
105 298 73
104 195 40
408 421 68
378 418 36
367 418 51
24 245 4
136 478 28
105 259 76
178 466 17
270 459 38
195 328 4
191 488 60
205 469 65
440 462 5
116 232 78
219 220 97
12 129 10
79 121 3
142 439 35
21 494 67
103 314 48
306 338 96
24 327 79
225 271 12
172 494 6
191 465 31
6 37 24
78 218 69
203 287 31
66 395 65
94 117 96
77 274 51
122 362 55
189 416 46
138 331 96
43 183 80
171 300 72
15 150 86
121 239 40
42 282 81
94 380 88
350 389 7
60 141 51
337 423 28
100 476 30
71 256 78
331 362 59
357 403 21
216 382 71
87 310 99
192 479 76
157 416 29
301 356 66
20 63 58
67 94 95
20 240 10
335 421 91
56 462 2
180 413 97
231 359 97
79 311 95
291 330 25
77 458 42
48 130 18
402 428 16
212 466 47
79 371 1
253 404 59
81 235 78
82 314 14
242 411 18
112 487 89
239 410 82
237 375 56
163 497 10
428 464 99
200 383 1
5 374 64
319 457 8
187 403 29
12 464 94
12 248 93
53 58 59
0 37 3
135 267 71
197 259 29
337 474 18
200 304 32
189 343 15
356 418 44
56 131 19
253 437 52
13 114 50
78 261 59
373 464 35
252 354 74
288 338 59
300 491 58
170 280 58
214 220 5
175 331 27
115 207 3
63 315 20
85 440 20
120 175 82
206 371 22
236 402 25
138 342 94
368 417 54
204 468 32
111 167 42
70 288 56
268 491 72
150 231 37
393 458 28
223 419 44
67 84 11
182 328 57
82 210 92
78 79 82
148 235 62
149 280 61
12 425 90
82 139 7
173 276 73
388 406 70
68 231 37
316 457 53
41 312 79
161 455 96
189 365 47
254 378 76
138 211 90
170 440 42
151 475 80
97 369 77
124 457 9
211 250 68
125 371 46
360 480 9
88 119 20
21 273 71
328 441 77
156 235 3
145 462 38
