500 700
0 7 20
7 23 37
23 49 8
49 55 77
55 63 65
63 69 65
69 82 58
82 91 62
91 104 46
104 108 77
108 118 37
118 130 19
130 169 87
169 182 58
182 191 99
191 205 89
205 230 90
230 233 4
233 241 87
241 279 30
279 289 89
289 322 44
322 334 58
334 372 38
372 380 16
380 390 86
390 391 83
391 398 69
398 410 99
410 428 67
428 443 34
443 447 97
447 463 49
463 465 15
465 475 51
475 491 7
491 495 66
495 498 81
498 499 42
99 165 62
159 200 58
98 313 77
154 186 53
111 176 68
144 173 89
248 309 49
231 257 84
301 380 40
289 292 32
281 496 12
80 470 30
215 396 78
112 269 90
287 309 87
190 359 49
76 200 25
112 413 48
88 448 59
159 203 13
185 303 59
65 191 35
137 169 8
115 123 2
39 446 59
444 459 24
54 127 90
136 434 1
50 402 54
274 481 32
316 469 54
295 399 58
177 375 14
264 283 25
201 460 57
161 494 99
203 245 7
91 329 58
178 485 67
85 441 94
142 251 51
226 356 79
361 455 96
41 453 98
46 212 70
226 431 74
458 481 5
110 250 92
44 489 77
82 387 24
28 371 91
51 179 52
38 131 83
470 482 42
8 434 86
303 362 36
36 91 89
93 104 19
123 137 53
25 376 13
284 367 50
71 499 96
111 146 76
273 299 35
200 214 40
109 491 42
81 414 45
189 391 43
176 335 86
86 475 97
35 272 66
173 378 64
109 333 90
143 448 66
231 254 91
66 91 36
87 287 42
242 392 10
0 241 89
7 10 69
346 435 57
341 372 36
40 173 37
60 483 34
221 397 11
478 479 32
6 135 67
152 454 20
337 430 49
373 412 29
0 174 63
277 312 20
354 377 49
360 495 89
49 289 75
67 84 89
185 498 30
335 391 41
327 451 64
47 274 39
70 497 31
452 468 90
72 102 29
91 137 17
27 286 51
117 446 92
134 281 77
29 356 7
337 385 65
220 451 94
1 81 94
190 349 78
191 328 79
328 425 89
231 301 55
249 273 71
83 120 8
233 265 15
310 499 36
53 95 92
326 400 54
303 339 44
79 183 91
233 368 98
272 361 93
252 402 55
172 206 41
298 481 11
114 398 100
227 472 47
98 362 75
252 454 76
178 352 7
230 490 88
123 422 25
80 275 94
4 435 45
47 344 45
311 348 25
147 388 56
235 343 5
267 286 66
163 307 76
211 341 76
34 203 68
195 220 81
315 455 47
317 386 24
21 274 86
91 413 38
444 461 46
44 184 96
107 235 34
237 244 67
260 381 62
168 247 89
284 316 97
194 270 76
269 306 22
79 370 12
222 309 33
48 216 94
89 228 3
228 474 97
341 365 18
345 393 97
364 403 18
75 368 23
326 449 83
168 292 3
277 487 28
189 258 72
24 90 11
58 205 9
207 485 54
247 417 35
82 442 38
38 133 46
452 465 7
170 347 46
16 432 39
226 310 3
36 254 87
349 353 78
142 258 56
242 284 21
197 385 57
101 301 53
403 435 82
232 424 67
74 168 94
91 136 48
70 411 91
268 454 70
342 476 62
126 198 16
48 165 65
70 439 45
231 372 93
395 475 66
204 370 32
245 292 84
181 398 37
48 144 92
13 253 24
137 330 67
19 319 36
275 378 28
200 429 12
69 141 21
40 142 63
10 420 20
316 492 5
341 437 71
79 236 40
341 418 46
202 227 55
217 228 95
117 469 31
76 311 65
173 193 58
116 268 96
7 318 4
261 280 30
145 152 92
115 188 86
207 219 51
91 428 57
122 144 46
153 352 100
141 211 43
93 129 16
142 356 33
255 353 43
273 292 50
44 315 11
131 432 65
282 400 42
61 484 6
129 370 92
325 485 10
160 302 60
167 196 93
225 340 4
23 264 94
250 280 16
198 445 86
93 394 38
429 463 90
420 438 36
154 458 78
314 320 33
217 298 98
51 163 94
56 303 75
170 488 36
25 97 13
145 185 50
189 282 33
360 458 45
157 354 32
15 430 34
98 499 90
6 48 22
0 471 16
245 492 67
153 348 92
353 368 67
235 270 1
218 494 59
100 449 34
278 372 27
98 400 18
381 478 75
18 140 82
111 131 49
261 425 51
295 394 78
239 361 41
233 452 89
261 472 81
196 206 61
412 423 34
234 243 43
124 128 69
282 338 94
134 308 54
153 247 17
255 470 76
72 383 26
378 494 31
43 450 76
142 406 64
46 442 41
48 459 77
451 475 42
174 290 60
167 203 66
380 475 70
192 381 70
133 230 4
231 296 71
424 437 41
214 408 77
32 94 8
278 282 95
157 200 83
73 126 34
205 363 55
208 209 82
17 440 100
318 430 2
230 399 36
29 347 22
104 468 34
39 312 66
153 233 13
86 456 4
207 447 33
121 123 99
5 459 73
40 358 1
82 488 37
260 374 24
78 498 82
192 430 98
154 411 100
79 209 68
184 380 26
391 477 46
116 447 89
238 342 89
222 437 85
117 317 4
160 386 98
289 474 72
230 495 35
284 479 86
50 260 16
54 429 47
161 476 69
71 403 32
70 269 2
53 207 65
39 230 44
157 197 34
40 459 27
16 22 90
194 205 15
90 163 95
124 493 29
190 428 82
109 218 15
334 412 18
283 383 69
99 325 1
194 346 28
22 282 33
107 329 23
76 439 21
157 241 34
21 418 33
384 493 82
123 125 84
168 410 13
15 141 32
64 172 54
22 332 39
247 312 70
182 248 55
17 251 44
319 447 46
315 416 21
193 227 45
398 481 73
51 172 92
291 302 61
19 437 82
455 460 80
