500 5100
0 1 10
1 22 24
22 61 80
61 63 95
63 69 90
69 87 54
87 100 66
100 119 48
119 122 21
122 124 59
124 125 45
125 138 2
138 140 80
140 141 79
141 156 71
156 163 34
163 174 68
174 181 33
181 191 60
191 195 1
195 205 72
205 226 97
226 227 11
227 233 15
233 239 86
239 240 99
240 246 46
246 252 90
252 256 54
256 259 95
259 266 88
266 285 90
285 295 46
295 296 33
296 307 47
307 320 14
320 322 43
322 327 81
327 328 93
328 340 87
340 349 60
349 352 71
352 364 55
364 371 77
371 372 64
372 380 10
380 399 61
399 417 62
417 439 69
439 457 75
457 467 42
467 473 36
473 475 48
475 481 78
481 486 19
486 499 48
300 492 25
305 478 42
149 470 95
119 180 47
60 360 52
115 322 38
95 466 34
86 349 39
135 328 25
99 102 46
152 428 69
338 491 46
417 488 4
380 390 98
168 375 57
80 154 78
298 447 52
108 303 15
264 275 27
106 373 78
164 412 52
33 232 78
263 333 10
288 321 38
83 218 68
242 380 83
234 382 82
314 446 8
94 399 80
84 253 79
324 438 39
168 233 13
232 347 43
332 379 91
176 242 99
113 464 40
97 173 84
30 380 56
172 377 58
28 366 89
257 266 33
341 443 66
293 404 99
24 233 85
128 296 89
20 390 82
345 495 6
68 472 96
60 210 31
170 245 99
144 406 28
3 479 9
107 188 45
66 476 11
120 208 80
67 138 26
79 237 18
134 320 4
130 280 34
135 456 42
136 443 59
230 373 17
148 389 51
132 429 99
243 344 94
235 348 35
171 421 77
320 419 81
40 362 75
102 140 24
159 215 99
384 484 38
111 125 60
179 209 4
275 346 20
68 455 75
87 253 51
345 386 51
23 67 40
102 135 81
135 469 3
212 484 59
198 343 42
54 115 96
121 278 76
198 421 43
94 159 60
135 370 94
325 409 2
83 159 23
106 405 62
176 274 43
243 335 94
48 52 52
51 111 86
108 204 19
262 267 86
331 432 48
9 282 44
250 438 58
178 398 73
157 287 65
290 496 5
296 348 29
73 380 15
181 392 49
164 442 78
479 483 32
108 356 22
272 470 59
62 357 10
361 473 50
250 429 100
1 171 76
121 226 43
245 339 11
222 316 62
352 373 64
142 164 17
113 478 14
175 359 77
253 418 35
447 466 5
105 366 49
0 291 10
35 215 57
56 214 14
50 494 89
249 422 98
49 347 57
4 52 1
12 51 46
107 489 71
127 414 54
282 410 73
17 142 43
14 82 61
322 443 4
205 368 42
221 303 59
313 394 74
249 451 52
124 285 49
364 489 49
5 217 31
98 324 93
213 263 54
149 492 40
50 109 18
87 367 9
49 496 83
463 493 24
64 235 89
225 416 26
426 439 7
258 360 25
21 224 26
131 189 30
379 382 98
296 459 21
214 314 44
118 213 18
201 253 48
179 487 73
169 254 18
387 419 46
103 189 3
301 312 30
126 473 41
133 489 53
152 355 36
106 184 6
104 308 82
53 376 78
83 219 42
165 468 62
130 450 16
230 457 43
188 419 75
7 308 99
107 484 24
59 116 9
464 473 39
319 355 43
91 333 57
352 439 40
119 489 7
348 456 48
130 166 3
249 257 36
78 162 46
203 463 5
79 449 31
10 353 72
244 475 81
66 107 95
3 41 95
141 316 98
54 224 96
7 390 82
87 136 44
224 239 8
43 278 68
381 475 76
210 229 7
454 490 59
198 453 95
213 428 81
59 436 63
389 442 6
391 498 69
252 410 37
415 471 24
119 424 100
425 492 46
53 406 18
222 477 67
267 347 4
49 352 10
202 319 63
134 298 85
59 324 92
102 157 22
190 292 48
266 292 30
222 458 18
79 382 41
199 278 47
265 489 36
18 102 21
78 210 82
64 197 53
126 260 76
11 308 39
333 496 99
5 416 76
339 378 37
46 474 69
60 68 7
20 280 30
179 323 33
411 487 1
128 357 34
40 333 74
211 345 69
66 84 83
74 157 24
1 434 15
300 442 4
7 26 82
214 350 16
156 169 56
260 311 24
83 101 29
264 492 32
119 126 73
26 122 18
175 479 99
306 447 2
2 313 44
56 440 63
211 352 52
26 428 17
300 317 61
120 180 2
135 375 6
173 441 59
113 384 19
57 228 97
291 476 83
100 477 22
111 303 46
61 146 54
65 89 90
153 456 59
417 450 40
243 378 30
301 435 14
24 218 44
69 113 37
189 297 8
26 415 8
66 126 69
58 60 56
94 410 72
348 467 10
14 480 91
289 371 66
129 327 43
40 392 41
200 223 45
170 435 100
393 437 84
2 160 92
113 437 68
326 488 92
78 354 75
265 414 63
230 253 92
53 207 22
5 341 5
81 404 68
447 499 73
204 266 47
110 226 46
18 258 64
11 220 30
337 367 7
369 439 77
377 413 78
13 254 88
15 230 90
163 485 30
60 170 30
28 406 62
209 482 84
94 447 6
95 331 3
118 409 50
353 358 64
198 387 1
265 320 22
214 290 91
36 338 99
222 293 33
142 166 64
90 94 22
101 236 68
417 468 98
61 339 86
401 461 47
191 394 74
197 266 70
19 39 2
110 187 99
40 209 27
22 246 30
156 244 88
418 493 27
72 418 15
128 295 6
43 459 66
90 153 48
367 408 47
96 404 85
289 360 46
155 228 75
227 432 7
113 138 69
156 376 33
393 457 10
83 478 12
61 118 99
313 344 30
229 270 9
124 138 42
21 140 85
93 242 28
115 244 59
228 384 85
185 372 27
216 370 52
179 335 88
49 304 67
305 327 44
109 215 8
178 464 86
22 295 63
48 406 59
308 373 52
241 438 81
87 204 37
22 50 56
64 161 48
29 205 3
144 470 68
159 231 50
125 188 54
156 362 47
141 456 21
17 61 98
201 319 80
472 485 99
56 275 47
385 443 7
266 293 100
83 226 8
114 391 51
122 275 45
211 240 65
229 251 21
42 469 82
319 429 86
149 251 95
347 409 61
125 296 73
92 160 65
92 202 14
246 477 22
182 429 29
101 141 22
30 213 77
54 468 25
384 466 17
255 461 54
20 205 73
381 462 34
35 132 29
428 453 56
304 396 100
35 59 31
420 496 55
98 121 50
33 419 81
137 418 6
62 76 29
420 464 59
471 492 10
233 309 71
203 213 92
326 395 49
300 483 31
42 93 14
14 400 64
335 375 50
78 310 88
73 109 39
159 469 85
256 496 83
344 475 33
370 390 28
169 213 55
10 62 89
66 109 21
476 483 48
75 472 77
129 458 84
63 187 43
274 332 63
87 107 47
157 167 36
240 358 13
11 68 94
24 161 84
30 253 9
102 294 51
153 446 62
98 259 94
12 113 67
350 469 48
206 447 3
68 355 44
28 357 64
23 420 53
199 217 65
408 477 15
102 418 79
121 222 62
106 339 39
86 114 25
267 317 9
260 468 22
36 495 80
81 416 21
426 486 82
12 136 35
28 320 77
153 169 34
70 373 33
0 411 39
375 495 62
415 495 83
309 326 50
58 126 46
215 257 1
398 461 22
224 353 28
63 483 69
209 421 6
33 279 50
99 118 50
124 455 87
266 390 88
69 148 45
5 372 36
166 363 25
30 385 66
51 252 62
117 361 1
135 329 58
299 431 10
372 470 39
384 421 16
218 460 99
142 425 59
105 263 99
197 320 60
338 420 40
221 396 65
31 464 41
197 405 98
312 371 35
183 324 30
24 104 9
24 89 23
9 188 6
313 432 67
76 246 97
212 485 53
85 356 4
190 367 75
282 483 13
366 395 6
16 117 22
332 395 27
186 189 24
20 68 3
32 232 79
191 466 78
51 465 48
141 202 4
204 288 20
93 358 39
404 456 38
330 382 61
342 461 50
97 189 18
221 358 49
45 272 43
61 321 75
242 377 33
226 355 57
147 499 81
419 474 19
346 368 17
57 222 82
147 273 47
268 445 57
498 499 74
155 355 83
175 471 100
294 461 51
38 173 12
132 419 25
130 327 55
305 317 60
90 473 16
6 29 26
249 438 63
278 398 56
58 278 1
142 442 5
1 361 86
257 426 40
66 202 34
41 261 5
137 451 68
17 340 54
307 390 87
263 446 68
131 412 25
21 303 35
203 227 23
183 313 97
245 353 84
73 398 79
336 430 96
163 271 44
279 283 79
105 442 29
318 373 60
48 134 82
137 331 54
132 341 79
108 177 33
388 404 23
180 420 57
194 350 24
40 492 58
82 151 23
191 467 27
149 491 62
60 488 45
189 284 51
366 413 59
277 368 47
208 400 23
176 354 27
356 460 49
126 227 29
71 289 48
67 358 75
274 276 26
127 258 32
10 300 54
195 207 44
175 180 38
110 497 34
148 348 86
192 368 46
142 246 67
134 384 33
43 417 83
139 499 3
7 36 61
24 232 28
188 237 47
278 491 93
80 372 93
330 470 69
222 393 5
257 385 24
35 396 97
327 382 64
382 396 32
260 476 97
55 205 89
26 260 28
145 399 96
34 166 50
334 398 70
365 435 94
185 305 21
139 432 21
105 462 79
80 284 80
327 398 9
422 478 84
321 359 83
331 466 100
142 270 47
116 299 21
33 178 38
71 78 17
45 314 63
47 211 22
61 142 93
382 460 75
197 294 46
133 461 7
343 385 81
322 492 33
239 386 79
71 374 42
0 311 21
184 472 90
403 456 91
189 217 32
120 288 50
98 124 68
239 416 39
285 488 46
219 285 49
113 325 8
221 413 79
37 473 63
165 343 29
207 296 7
17 367 14
442 480 31
466 483 7
51 245 41
249 400 18
129 324 67
463 494 4
398 456 91
28 315 18
35 467 76
85 233 63
33 194 36
97 369 50
128 148 53
293 308 8
271 430 71
220 454 32
116 358 96
55 100 22
278 355 7
97 474 91
41 180 58
227 316 93
160 387 24
296 345 41
112 208 18
124 251 29
33 399 96
128 496 39
133 254 62
136 271 28
248 333 11
124 413 17
370 397 74
315 499 81
198 434 44
20 256 78
123 201 93
271 325 85
374 459 96
8 66 48
154 440 2
198 235 53
92 415 44
225 352 50
208 408 63
3 101 37
20 414 71
29 46 45
40 483 18
258 459 91
276 413 39
367 392 8
37 389 29
342 377 23
1 391 82
160 420 42
266 279 3
66 440 1
157 498 4
71 246 56
103 415 5
347 487 95
99 290 83
1 317 79
24 349 93
118 336 100
84 449 28
31 288 88
4 203 43
75 232 86
187 253 43
120 439 4
120 265 54
84 93 66
117 221 44
243 431 36
59 192 91
71 375 4
72 451 25
338 489 39
24 396 53
138 307 61
13 92 17
312 315 7
52 314 54
64 310 87
36 131 45
125 137 28
87 387 3
0 303 29
428 431 8
42 195 26
235 469 12
216 472 81
69 80 93
58 303 49
254 387 39
153 433 76
155 412 62
89 388 8
413 443 5
191 277 86
346 485 100
59 210 42
398 429 66
157 392 38
387 388 47
347 387 45
189 257 45
95 396 88
145 365 45
203 251 34
21 489 26
46 61 47
192 292 88
109 259 76
192 482 68
92 489 10
135 439 24
60 180 80
369 370 18
160 379 83
2 204 52
252 336 96
218 398 6
308 479 81
277 303 96
363 424 43
119 197 26
223 453 79
422 472 2
259 286 83
147 194 38
30 393 9
357 388 15
19 122 67
11 456 99
101 104 90
37 221 48
89 181 53
179 484 78
40 305 18
202 498 62
43 474 66
146 233 44
341 459 94
233 296 43
439 455 88
266 482 41
278 466 8
82 383 98
194 333 35
195 384 74
27 327 72
226 449 93
219 430 88
101 414 78
364 479 4
218 280 47
24 61 44
174 297 6
414 455 100
10 370 48
263 358 9
126 223 74
422 495 16
8 271 37
70 131 26
474 494 76
209 353 79
337 393 67
252 322 44
83 400 25
32 488 22
271 378 9
279 476 63
0 451 58
154 267 54
156 417 98
340 431 43
103 190 76
252 406 34
149 234 41
297 379 10
246 315 55
330 336 33
32 272 5
133 393 15
269 373 31
291 360 76
24 167 73
185 480 23
34 256 95
188 215 66
339 421 65
81 429 13
63 332 63
289 407 19
109 143 63
147 492 64
74 261 5
97 402 59
332 361 73
296 437 82
363 495 96
271 326 79
222 368 49
201 250 76
245 438 9
56 429 50
76 181 76
20 176 5
42 295 14
76 393 23
99 495 50
115 320 34
158 254 4
256 380 49
291 423 40
188 452 81
85 452 79
337 487 76
213 418 4
42 233 40
256 263 76
248 495 35
61 262 19
291 351 15
34 477 32
40 412 1
424 492 29
45 106 19
125 135 79
127 163 83
220 268 80
331 447 75
29 294 97
4 351 43
105 185 88
32 499 53
168 496 98
261 278 77
44 253 59
52 416 15
407 432 25
109 416 46
399 498 50
301 454 47
42 139 67
215 220 63
119 379 14
205 358 66
17 459 47
433 467 4
139 428 57
260 376 41
160 226 43
123 370 74
231 454 98
424 453 23
263 479 81
17 343 83
218 428 66
245 382 83
180 234 51
363 400 96
41 235 26
66 148 1
208 328 9
153 203 18
422 436 47
267 355 4
288 297 51
17 226 4
373 423 13
88 279 56
10 289 66
406 464 40
256 331 18
157 312 31
18 473 78
185 225 58
109 204 1
188 350 33
150 364 29
136 334 71
226 427 52
264 436 84
366 499 13
224 276 29
102 266 18
37 182 4
59 95 56
112 255 18
283 310 59
389 403 11
440 485 2
216 260 19
86 464 52
96 148 96
31 385 56
258 328 17
282 463 43
200 338 25
232 399 5
374 443 41
83 371 24
99 488 8
80 405 11
213 248 97
149 211 22
244 250 44
239 286 78
77 225 76
331 491 34
270 459 60
75 444 6
118 178 43
194 231 54
75 363 3
15 83 54
258 491 22
266 478 26
424 454 14
167 225 44
160 400 44
58 99 73
56 340 68
206 417 68
419 472 68
81 259 84
115 179 81
114 477 1
33 476 59
17 455 11
318 409 64
202 363 94
11 31 32
101 314 95
74 221 34
167 243 12
91 323 78
169 225 51
140 181 21
86 310 23
376 475 80
425 436 28
254 495 11
21 461 10
27 466 21
90 157 27
399 424 99
140 212 11
238 423 64
376 437 32
352 428 80
168 172 59
144 203 48
32 481 47
7 398 92
137 223 77
153 274 82
313 480 75
118 431 66
396 483 40
335 452 2
204 210 74
8 343 96
163 301 48
56 233 29
272 383 44
105 115 27
55 371 55
77 344 41
143 478 68
114 259 81
112 195 89
363 373 81
54 460 12
24 188 41
75 451 46
205 378 17
104 497 19
139 173 19
123 318 6
105 209 33
142 177 5
15 295 75
160 357 5
241 474 45
25 294 98
363 367 41
320 420 100
104 173 4
94 173 74
36 160 67
340 367 8
234 409 85
343 382 84
30 219 84
123 468 15
99 127 33
271 441 31
114 489 69
50 378 62
27 137 54
126 269 27
249 296 84
298 499 55
111 496 67
17 40 46
245 394 52
18 416 68
155 462 80
320 350 69
1 403 79
12 187 69
53 307 28
198 338 75
10 296 87
131 298 6
186 475 97
404 431 32
70 99 29
19 372 93
228 439 46
32 166 41
39 472 11
124 241 65
163 294 37
261 390 57
404 482 62
247 282 57
193 228 41
10 77 17
348 488 9
19 281 92
74 281 93
128 223 16
277 280 60
162 233 51
207 217 68
154 253 81
213 298 57
67 165 43
10 46 92
49 395 73
20 370 20
179 303 27
425 437 86
37 76 21
57 63 45
151 457 37
92 269 78
22 84 84
178 375 94
124 274 95
44 396 51
195 293 24
103 312 6
310 417 99
120 299 36
153 438 87
93 422 34
110 250 47
7 341 81
10 251 17
14 365 77
54 198 18
324 447 13
231 391 21
127 242 87
82 493 69
129 244 36
25 445 97
426 453 26
245 465 58
158 279 21
397 446 61
142 173 46
116 190 29
225 404 35
35 55 94
130 310 14
76 441 67
112 133 99
115 174 59
45 109 77
213 429 26
72 128 73
69 101 17
213 456 58
61 308 29
400 451 4
340 415 90
54 437 57
390 471 96
91 299 21
181 225 14
80 137 44
103 474 82
350 361 70
163 337 73
93 314 71
232 449 61
129 389 36
70 395 14
112 281 10
205 393 7
153 218 74
319 472 66
151 304 6
51 399 74
33 76 80
409 432 67
217 474 77
315 348 66
19 200 90
75 222 98
45 431 97
145 439 46
46 286 34
161 180 36
391 417 39
223 273 53
364 413 25
46 435 70
51 236 47
82 223 68
55 488 38
19 241 93
84 140 5
309 490 95
236 472 23
289 391 7
34 160 93
462 475 90
265 286 56
32 126 21
402 443 51
167 423 90
231 396 61
115 428 54
284 304 30
49 163 31
276 303 52
83 240 67
152 499 41
65 186 20
390 407 34
264 374 72
153 484 51
224 318 60
105 485 30
275 480 95
241 368 71
461 490 44
88 361 75
6 496 82
182 237 36
59 193 50
160 436 87
214 343 60
71 413 66
256 344 20
170 233 66
71 477 50
186 273 15
222 288 98
130 354 3
113 331 19
20 408 80
257 451 63
85 373 75
155 371 50
273 457 65
224 279 77
185 472 69
362 479 21
87 431 92
76 443 95
101 303 88
458 499 10
54 60 2
3 37 17
88 455 62
