500 23100
0 139 78
139 161 29
161 355 11
355 442 15
442 499 99
70 298 2
13 169 40
109 236 6
44 141 30
100 421 44
64 127 10
193 247 99
309 483 96
97 371 65
236 476 76
34 145 11
119 159 74
325 480 53
119 221 79
267 338 20
19 407 32
359 478 46
158 498 88
132 385 44
238 442 10
157 160 96
8 264 11
343 489 85
61 155 87
55 144 64
167 260 40
131 490 25
26 69 47
460 482 82
85 169 69
61 248 62
259 269 4
279 356 9
100 287 54
119 219 71
94 377 41
392 442 36
110 378 37
486 487 21
262 401 52
346 350 4
55 434 43
316 437 6
206 424 98
168 492 44
453 484 24
226 460 90
17 496 15
14 411 45
258 429 7
39 48 45
92 252 3
115 430 31
83 413 8
129 266 26
78 477 65
56 169 58
193 221 10
109 112 87
58 183 1
305 319 78
157 351 90
222 480 75
68 454 97
219 445 47
306 387 97
290 313 25
203 260 28
114 383 49
197 397 14
232 431 35
72 198 56
327 457 71
7 50 9
381 409 41
136 210 94
333 391 56
123 201 9
193 483 17
102 112 9
13 337 14
0 340 10
313 448 38
429 458 75
48 82 44
234 367 68
14 429 23
409 493 79
16 375 64
217 298 95
171 229 28
337 383 34
84 241 76
149 165 29
68 78 62
251 332 87
241 478 63
0 327 77
51 392 26
150 203 93
7 72 66
147 400 16
140 212 49
220 415 92
87 376 18
181 491 57
339 495 40
438 452 30
56 164 57
31 154 25
93 277 63
354 398 34
22 294 60
179 317 23
38 437 68
154 366 19
103 342 19
170 249 55
191 358 63
179 368 31
312 434 46
17 469 100
125 228 87
40 102 58
59 211 64
175 499 81
272 337 52
407 457 14
101 331 43
157 356 18
47 189 80
110 460 52
153 217 27
10 353 39
234 340 26
261 289 39
135 443 93
157 494 92
228 463 75
106 375 27
364 492 67
183 327 55
317 360 7
244 341 30
29 291 8
40 393 61
375 446 99
295 322 11
15 325 17
126 216 10
4 255 49
240 318 50
57 203 34
307 480 95
15 63 51
115 407 46
239 497 64
43 160 95
96 348 4
47 356 20
118 376 42
12 43 33
76 493 32
72 393 65
415 434 87
442 479 28
308 476 14
398 423 12
286 303 48
305 479 42
118 307 98
319 432 39
188 440 67
55 355 5
87 186 84
263 412 53
247 416 52
6 215 26
95 256 30
103 203 24
92 229 97
142 334 30
460 479 59
38 164 57
50 130 1
245 337 82
51 378 19
276 478 46
208 210 97
79 223 92
22 255 14
35 153 52
101 365 96
136 184 75
160 428 20
316 399 75
308 409 62
54 147 14
238 315 45
186 209 25
37 338 34
37 432 77
20 350 26
85 172 8
72 449 62
3 287 79
214 314 10
27 329 20
141 225 96
70 460 48
90 233 42
25 57 12
214 333 89
266 385 63
145 215 66
27 470 35
156 300 60
107 461 42
39 105 42
221 490 57
129 479 48
51 369 63
65 91 81
355 485 9
158 257 60
281 314 53
86 488 5
73 421 74
84 167 63
18 466 33
167 303 68
27 396 99
267 495 52
48 262 78
220 472 87
2 190 56
229 320 21
242 481 31
218 267 76
244 419 29
